time,location,account,message
2020-04-09 10:25:00,Scenic Vista,Russell1988,bricks scattered roads city work getting buildings code sooner
2020-04-09 10:25:00,Terrapin Springs,HoldsNancy_YamamotoWhale,lot destroyed stuff
2020-04-09 10:25:00,East Parton,WileyPBowl1976,could use new job anyone islander still sucks
2020-04-09 10:25:00,Downtown,CarverWhale90,calling liar
2020-04-09 10:25:00,Downtown,FleetMeghanBanana,really really really want come anything town
2020-04-09 10:25:00,Downtown,JoyceLazyW,sad update shelter unfortunately say goodbye many beloved friends please donate
2020-04-09 10:25:00,Southton,FastDebaeckePlate65,housing premium several buildings red tagged hotels open full thank goodness said could camp park font know want stay government shelters
2020-04-09 10:25:00,Southwest,FamousCouchShirley,sad hope flooding stop lost much already
2020-04-09 10:25:00,East Parton,Blanding58,hi mark unique geography tsunami proof take
2020-04-09 10:26:00,Southton,GCandidTorres,someone anyone bound approaching anyone anyone users download anyone app information
2020-04-09 10:26:00,Downtown,CarverWhale90,despite pans reviewers liked better remarkable animation film phenomenal opinion best purchase made living room reception sound quality issues
2020-04-09 10:26:00,Old Town,BusySalibaHouse63,hearing fatalities
2020-04-09 10:26:00,Southwest,FearsEarlBird,emergency evacuation happening scene building collapsed everyone
2020-04-09 10:26:00,Downtown,LakeishaFuriousW,finally got food bottled water thanks
2020-04-09 10:26:00,Downtown,ChatmanOctopus8,someone anyone bound approaching anyone anyone anything anyone anything trees house someone
2020-04-09 10:26:00,Southwest,WileyMccardleCar50,volunteers needed participate someone structural integrity something failure inspections damages defects testing repair crews evacuated passengers
2020-04-09 10:26:00,Southwest,Charles_Fultz22,city ordinance prohibiting camping parks enforced time working local charities provide sanitation people camping take time set font expect baloney sandwich
2020-04-09 10:26:00,Broadview,Kelly_ReynaBird69,housing premium several buildings red tagged hotels open full thank goodness said could camp park font know want stay government shelters
2020-04-09 10:26:00,Oak Willow,AttentativeDolanPlate,say male cyclist struck near something something someone structural integrity anything failure problems inspections damages defects testing repair
2020-04-09 10:27:00,Southwest,Richard_Chen84,really really really want come anything town
2020-04-09 10:27:00,Northwest,FleetRCouch,city ordinance prohibiting camping parks enforced time working local charities provide sanitation people camping take time set font expect baloney sandwich
2020-04-09 10:27:00,Oak Willow,WileyBowlJoyce_Avino,say male cyclist struck near something something someone structural integrity anything failure problems inspections damages defects testing repair
2020-04-09 10:27:00,Chapparal,Elaine_Thomas42,finally got food bottled water thanks
2020-04-09 10:27:00,Southwest,BurtonWhale84,course footage fine performance someone finest thoroughly deserving something changes original battery
2020-04-09 10:27:00,West Parton,Donald1986C,housing premium several buildings red tagged hotels open full thank goodness said could camp park font know want stay government shelters
2020-04-09 10:27:00,Downtown,GuapoTerryBowl,insights work congresspeople know way long wisdom wore baby jokes
2020-04-09 10:28:00,Palace Hills,FuriousTBanana71,people camp parks least government something right
2020-04-09 10:28:00,Palace Hills,FleetFrankLight,lot destroyed stuff
2020-04-09 10:28:00,Palace Hills,FleetHBowl,sad update shelter unfortunately say goodbye many beloved friends please donate
2020-04-09 10:28:00,Scenic Vista,JohnBusyPepin,driving past old town depressing keep running rats
2020-04-09 10:28:00,Southton,FamousWBanana40,years working nuclear power cost recovery
2020-04-09 10:28:00,Easton,Reinschmidt62,housing premium several buildings red tagged hotels open full thank goodness said could camp park font know want stay government shelters
2020-04-09 10:28:00,Southton,CuriousLightRosa_Shaw,anything something anyone anyone late withheld loan provides supplemental financing help effort reported
2020-04-09 10:28:00,Pepper Mill,GuapoJacksonBowl,much restaurant open
2020-04-09 10:28:00,Northwest,WileyLCandy,could use new job anyone islander still sucks
2020-04-09 10:28:00,Southton,DarkJohnsonCar,someone anyone anyone anything anyone anything trees house someone anyone anyone users download app information
2020-04-09 10:28:00,Broadview,CuriousIcecreamGillen,baby love NYC aunt foin forum
2020-04-09 10:28:00,Pepper Mill,Doris_Grill1980,really really really want come anything town
2020-04-09 10:28:00,Downtown,AttentativeHarkeyHouse1974,say male cyclist struck near something something someone structural integrity anything failure problems inspections damages defects testing repair
2020-04-09 10:28:00,Weston,SmartPierceBread,exes sure anyone afford consequences including nuclear power plant
2020-04-09 10:29:00,Old Town,CuriousCarRotondo,driving past old town depressing keep running rats
2020-04-09 10:29:00,Southton,KennethHorse21,trucks emptied feasibility installing latrines hand-pumps water voucher programmer kilometer navigable waters distributed solar technologies trained hundreds straw bale homes three schools rural
2020-04-09 10:29:00,Southton,SmartLCouch1950,hi mark unique geography tsunami proof take
2020-04-09 10:29:00,Cheddarford,BusyDealBread97,really really really want come anything town
2020-04-09 10:29:00,Southwest,FuriousMarshPlate,sad hope flooding stop lost much already
2020-04-09 10:29:00,Old Town,M2000Couley,someone theory nuclear power plants water leaking thing nuclear energy renewable
2020-04-09 10:29:00,Broadview,SelmaLion50,calling liar
2020-04-09 10:29:00,Northwest,Brian_Barreto1962,highest priority get gas stations running lines open mile long
2020-04-09 10:29:00,Oak Willow,JoanFuriousS,smell natural gas turn flow valve located outside house turn valves located street leave repair crews
2020-04-09 10:30:00,Palace Hills,Hallie44Brzozowski,highest priority get gas stations running lines open mile long
2020-04-09 10:30:00,<Location with-held due to contract>,BusyBradleyPlate,department public health several confirmed reports listeria outbreaks everyone appreciates community stepping providing food survivors rescuers safe food handling guidance must followed starting tomorrow food inspectors refocus community based feeding efforts
2020-04-09 10:30:00,Weston,O1955Palmer,really really really want come anything town
2020-04-09 10:30:00,Old Town,Mclean1981,someone anyone offers purchase landslide-damaged properties
2020-04-09 10:30:00,Downtown,HimarkParks,mayor decreed emergency proclamation people may camp parks
2020-04-09 10:30:00,Northwest,RunsKerry_HernandezCat,saw shelter suffering poor babies stop crying
2020-04-09 10:30:00,Downtown,HealthDept,outbreak food poisoning listeria traced back volunteer kitchens set please remember follow food preparation guidelines serving food
2020-04-09 10:30:00,Chapparal,B58Hairston,housing premium several buildings red tagged hotels open full thank goodness said could camp park font know want stay government shelters
2020-04-09 10:30:00,Cheddarford,StevenObnoxiousArrington,someone someone scene apocalypse called
2020-04-09 10:30:00,Downtown,FearsSusanCat,exes sure anyone afford consequences including nuclear power plant
2020-04-09 10:30:00,Palace Hills,TallBreadJoseph,sad hope flooding stop lost much already
2020-04-09 10:31:00,East Parton,FamousSteveCar,say male cyclist struck near something something someone structural integrity anything failure problems inspections damages defects testing repair
2020-04-09 10:31:00,Downtown,ObnoxiousBCar,sad update shelter unfortunately say goodbye many beloved friends please donate
2020-04-09 10:31:00,Scenic Vista,Hawkins1962,could use new job anyone islander still sucks
2020-04-09 10:31:00,Northwest,SmartACouch86,calling liar
2020-04-09 10:31:00,Southton,CandidDonnaBanana,something power plants country via
2020-04-09 10:31:00,Scenic Vista,HoldsGerald_CookBird,lot destroyed stuff
2020-04-09 10:31:00,Northwest,CandidHoltLight,driving past old town depressing keep running rats
2020-04-09 10:31:00,Broadview,FleetPecoraBread2010,really really really want come anything town
2020-04-09 10:31:00,Northwest,FastMichaelCar,hi mark unique geography tsunami proof take
2020-04-09 10:32:00,Safe Town,Toby_HoyleHorse70,really really really want come anything town
2020-04-09 10:32:00,Southton,Jennifer_StudlerDog2015,power lines bus line bound approaching anyone anyone users download app information
2020-04-09 10:32:00,Old Town,BarrettoFish2019,anybody want buy floating nuclear power plants less million miles anyone work
2020-04-09 10:32:00,Pepper Mill,Rosa1954Needles,reading ear headsets pics nice soft fit nice many cool effects play video decent far b-list horror suspense films
2020-04-09 10:32:00,Northwest,LazyMCar,sad hope flooding stop lost much already
2020-04-09 10:32:00,Downtown,DarkJasonBread,much restaurant open
2020-04-09 10:32:00,Broadview,BenjaminWhale23,housing premium several buildings red tagged hotels open full thank goodness said could camp park font know want stay government shelters
2020-04-09 10:32:00,Northwest,C2007Beck,help anything anything anything anything anything anything something someone
2020-04-09 10:33:00,Scenic Vista,ThomasCat1955,lot destroyed stuff
2020-04-09 10:33:00,Downtown,CuriousBallBread2019,say male cyclist struck near something anyone something someone scene sea call gulls nuclear reactor fuel rods different creatures
2020-04-09 10:33:00,Old Town,CuriousPLight2006,studying radioactive sulfur nuclear energy
2020-04-09 10:33:00,Palace Hills,CandidCarBrittany,exes sure anyone afford consequences including nuclear power plant
2020-04-09 10:33:00,Southwest,LazyDorisBread,driving past old town depressing keep running rats
2020-04-09 10:33:00,Palace Hills,CleverHollinsLight,sad update shelter unfortunately say goodbye many beloved friends please donate
2020-04-09 10:33:00,Oak Willow,WileyBreadElizabeth_Wendell,penfriend Liam said indefatigabilities
2020-04-09 10:33:00,Easton,FastAndersonIcecream1979,hi mark unique geography tsunami proof take
2020-04-09 10:33:00,Scenic Vista,ChloeJohnson,know crying_cact_face
2020-04-09 10:33:00,Broadview,WileyVandykePlate1973,housing premium several buildings red tagged hotels open full thank goodness said could camp park font know want stay government shelters
2020-04-09 10:33:00,Weston,HoldsKarrieCat,people camp parks least government something right
2020-04-09 10:33:00,Downtown,JeffreyBusyD,listen house sou hungry right amp brood forehead permanent
2020-04-09 10:33:00,Pepper Mill,TallPriceBread2016,much restaurant open
2020-04-09 10:33:00,Downtown,FleetJIcecream,David says fatalities news says
2020-04-09 10:33:00,Safe Town,CuriousKBread,going grocery store cash essential
2020-04-09 10:33:00,Old Town,TallWCouch,hey thought letting people use parking garage shelter least covered case rains
2020-04-09 10:33:00,Safe Town,FearsLiptonOctopus,really really really want come anything town
2020-04-09 10:34:00,Palace Hills,Theresa_Pugh35,driving past old town depressing keep running rats
2020-04-09 10:34:00,Scenic Vista,LizComputerWiz,ultramicrochemistry right looked
2020-04-09 10:34:00,Downtown,Johnson38,really hope well nog tough
2020-04-09 10:34:00,Chapparal,ChemistryTeacherRichardNelson,great
2020-04-09 10:34:00,Old Town,RacesFielderWhale,renewable someone anyone anyone informed update safety
2020-04-09 10:34:00,Southwest,GuapoBLight12,city ordinance prohibiting camping parks enforced time working local charities provide sanitation people camping take time set font expect baloney sandwich
2020-04-09 10:34:00,Oak Willow,LovesJohn_BeltOctopus,hey thought letting people use parking garage shelter least covered case rains
2020-04-09 10:34:00,Southton,BusyScottBowl,apparently part apocalypse called
2020-04-09 10:34:00,Weston,RacesEulaOctopus,hate spur-galled coxcombs lying around
2020-04-09 10:34:00,Broadview,RaisaCleverFalls,got photos basement probably lost dds flood
2020-04-09 10:34:00,West Parton,FamousPlateRobert,operation
2020-04-09 10:34:00,Scenic Vista,Marie2018Shepherd,finally got food bottled water thanks
2020-04-09 10:34:00,Southwest,George1962M,something closures remain effect due hazard trees falling trees debris anything something case studies something someone something something someone hi mark
2020-04-09 10:34:00,Chapparal,TallBananaJudy,ever hears talk place hon west someone around nuclear power plants
2020-04-09 10:34:00,Easton,GuapoVeneciaCouch,really really really want come anything town
2020-04-09 10:35:00,Palace Hills,Planas34,global bound approaching anyone anyone anything
2020-04-09 10:35:00,Southwest,CleverPIcecream,say male cyclist struck near something something something someone something something
