time,location,account,message
2020-04-09 18:22:00,Oak Willow,SmartABread,Louisianan Andean Andre wandering still and long broadband anbdheanbdd
2020-04-09 18:23:00,Southton,Julia_BurgerBear1974,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:23:00,Northwest,Glenn_Allen6,makeshift shelter creative admit
2020-04-09 18:23:00,Broadview,CandidHCandy,miss lot well something exactly someone hop find nearly ten year live
2020-04-09 18:23:00,Palace Hills,AttentativeMcdonaldBanana,government decent home produce ten -kg sack rock part area livelihood employment seriously affect crop acre totally destroy anything anyone
2020-04-09 18:23:00,Downtown,SmartJorgensenBowl48,sink something someone anyone mark
2020-04-09 18:23:00,Weston,Christine23,power line bus line bound approach anyone anyone anything anyone anything tree house someone mark
2020-04-09 18:23:00,Southton,CandidVillarrealIcecream,build structural integrity something failure inspection damage defect test repair near anyone involve overturn vehicle anyone use alternate road
2020-04-09 18:23:00,West Parton,TallSHouse,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:24:00,Southwest,CuriousIngramBowl,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:24:00,Downtown,AttentativeBluntIcecream31,fit securely desserts yummy
2020-04-09 18:24:00,Weston,FastBarthelIcecream,start tar room love
2020-04-09 18:24:00,East Parton,ObnoxiousWLight1956,something someone building across street
2020-04-09 18:24:00,Downtown,FearsStephanieDog,go bill leak pay
2020-04-09 18:25:00,Weston,BusyBowlCarrie,miss lot well something exactly someone hop find nearly ten year live
2020-04-09 18:25:00,Southton,FamousIcecreamKirgan,plus side get vita meal consist new stuff get lay last night need study
2020-04-09 18:25:00,Broadview,BusyGBowl59,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:26:00,Southwest,AttentativeBananaEboni,ben best friends go
2020-04-09 18:26:00,Southwest,BusyYBanana,wife die know brother feel alone right
2020-04-09 18:26:00,Safe Town,RachealCuriousHartnett,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:26:00,Weston,Elizabeth_Hatton1970,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:27:00,East Parton,HoldsRuth_WestBear,help Georgina find try find disaster shelter
2020-04-09 18:27:00,Southton,BrandieFleetRangel,anyone someone anyone darn access pool anymore
2020-04-09 18:27:00,Downtown,Alvin1988,horrible car accident past something anyone something landslide victim deny assistance
2020-04-09 18:27:00,Southwest,TallDekanyCandy,Louisianan Andean Andre wandering still and long broadband anbdheanbdd
2020-04-09 18:28:00,West Parton,Bradford1961,anything totally unluckily font money work find social network keep chat computer
2020-04-09 18:28:00,Easton,LovesEric_MiyaLion,Jahveh yeahs heave get rid darn cold
2020-04-09 18:28:00,Terrapin Springs,TallHBanana33,fit securely desserts yummy
2020-04-09 18:28:00,Downtown,BLazyJuarez,someone someone scene apocalypse call
2020-04-09 18:28:00,Cheddarford,Gerald_Freeman7,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:28:00,Old Town,FearsHerbDog,help Georgina find try find disaster shelter
2020-04-09 18:29:00,West Parton,GuapoRHouse1986,operation
2020-04-09 18:29:00,Terrapin Springs,DFamousChaplin,roll sandiness gentle lap building collapse everyone
2020-04-09 18:29:00,Downtown,FastSandersCouch,pharmacy elementary school power
2020-04-09 18:29:00,Southton,TallIcecreamStewart,fit securely desserts yummy
2020-04-09 18:30:00,Downtown,ObnoxiousEBanana2004,incessant rain since anything anything emission oil demand would continue force evacuation appropriate private building put emergency position include truck load
2020-04-09 18:30:00,Weston,DianeBird77,fit securely desserts yummy
2020-04-09 18:30:00,Terrapin Springs,ECleverF,Krak hardy consumer spokesperson buy pay later shopping center neighborhood call upon mayor reconsider priority consider repair rebuild first malls economic engine economy every day open mean million dollar lose buy pay later shopping center company large contributor mayor reelection campaign
2020-04-09 18:30:00,Southton,FamousOPlate,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:30:00,Scenic Vista,Juana_Zuniga22,report motor vehicle accident grow
2020-04-09 18:31:00,Broadview,CandidHCandy,help Georgina find try find disaster shelter
2020-04-09 18:32:00,Oak Willow,FuriousAtwellBread,ben best friends go
2020-04-09 18:32:00,West Parton,Donald1986C,know question interpretation sign sea call gull nuclear reactor
2020-04-09 18:32:00,Weston,FearsGudrunLion,fit securely desserts yummy
2020-04-09 18:32:00,Weston,LovesAnnDog,go wan buy netbook right cant rely help much
2020-04-09 18:32:00,Southton,Dantzler1986,hospital stuff everywhere eek
2020-04-09 18:32:00,Northwest,FamousJCar,mud get splattered place
2020-04-09 18:33:00,Pepper Mill,TallLCandy,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:33:00,Pepper Mill,CuriousHerzogCar,help Georgina find try find disaster shelter
2020-04-09 18:33:00,Weston,CandidCandyCalvin_Holzinger,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:33:00,Weston,TallDBread,much pizza hut open
2020-04-09 18:33:00,Downtown,CandidTBowl,miss lot well something exactly someone hop find nearly ten year live
2020-04-09 18:34:00,Cheddarford,DFuriousSandahl,monster chicken fry steak joint always clean
2020-04-09 18:34:00,Safe Town,FuriousWillieLight,help Georgina find try find disaster shelter
2020-04-09 18:34:00,Chapparal,AnastasiadesCat1,really need use rumble
2020-04-09 18:35:00,Palace Hills,FamousParkerLight,help Georgina find try find disaster shelter
2020-04-09 18:35:00,Oak Willow,LovesDavidDog,jalapeno bacon good functionality awesome
2020-04-09 18:35:00,Weston,Nora_GilbertBird2001,many painful memory sister leave fresh start
2020-04-09 18:35:00,West Parton,OrtizMouse82,anything something anyone something someone effect safe everyone
2020-04-09 18:36:00,Downtown,CuriousLightJanice_Walling,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:36:00,Oak Willow,SmartCBanana1959,apparently part accident owner building collapse everyone
2020-04-09 18:36:00,Broadview,WillieFleetMoore,actually start play work someone like
2020-04-09 18:36:00,Chapparal,RacesCobbleyCat,fit securely desserts yummy
2020-04-09 18:37:00,Terrapin Springs,FastMCar1995,help Georgina find try find disaster shelter
2020-04-09 18:37:00,Southwest,CleverAIcecream,place true lead character
2020-04-09 18:37:00,Southton,SmartMyersHouse,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:37:00,Broadview,FamousCCouch72,try get stock food aspirin cereal run
2020-04-09 18:37:00,Chapparal,CuriousJohnBanana,Bostons anyone year allow play tennis
2020-04-09 18:38:00,Terrapin Springs,Paul_Wolfe2009,abandon bathroom
2020-04-09 18:38:00,Southwest,CandidUzielCouch1967,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:38:00,Weston,FamousCCar,fit securely desserts yummy
2020-04-09 18:39:00,Oak Willow,HodgesOctopus49,fit securely desserts yummy
2020-04-09 18:39:00,Safe Town,Mary1959Messer,help Georgina find try find disaster shelter
2020-04-09 18:40:00,Oak Willow,UteCuriousS,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:40:00,Downtown,SurfaceHorse85,say male cyclist struck near something something someone structural integrity anything failure problem inspection damage defect test repair
2020-04-09 18:40:00,Weston,Thomas1973,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:40:00,East Parton,Angelica2019Hamiel,concessional import tonne fertilizer soybean grow something anything anyone locate evacuation people news agency report
2020-04-09 18:40:00,Oak Willow,HoldsLawrence_SpachtholzLion,pastor building collapse everyone
2020-04-09 18:40:00,Downtown,CuriousWhitedIcecream1959,get thing do friend today something study today
2020-04-09 18:41:00,Old Town,LovesOrvilleBird,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:41:00,Scenic Vista,EAttentativeE,hearing fatality
2020-04-09 18:41:00,Weston,SmartJBowl,act superb something something
2020-04-09 18:41:00,Safe Town,RacesConstantinoBear,hear there fatality
2020-04-09 18:41:00,Pepper Mill,CleverRachaelLight,bad watch
2020-04-09 18:41:00,Weston,Jeffrey_Chynoweth2002,fit securely desserts yummy
2020-04-09 18:42:00,Downtown,ObnoxiousEBanana2004,treat bust arm broken tile everywhere need help hospital
2020-04-09 18:42:00,Broadview,FuriousCastellanoHouse19,anything something anyone something someone building collapse everyone
2020-04-09 18:42:00,East Parton,RacesJohn_BarbeeMouse,definitely definitely snatch rumble
2020-04-09 18:42:00,Scenic Vista,FleetBowlMark,great big pit side road thanks
2020-04-09 18:43:00,Southwest,RCuriousRiley,fit securely desserts yummy
2020-04-09 18:43:00,Chapparal,Rose_ReyesWhale29,start use snatch rumble right away
2020-04-09 18:43:00,Downtown,FearsStephanieDog,start use download rumble right
2020-04-09 18:43:00,Safe Town,CuriousHBowl1955,help Georgina find try find disaster shelter
2020-04-09 18:44:00,Terrapin Springs,RobertCandidC,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:44:00,Safe Town,FuriousIcecreamKent,say male cyclist struck near something something anyone
2020-04-09 18:44:00,Oak Willow,FamousDBanana,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:44:00,Northwest,LazyCandyMccormick,Krak hardy consumer spokesperson buy pay later shopping center neighborhood call upon mayor reconsider priority consider repair rebuild first malls economic engine economy every day open mean million dollar lose buy pay later shopping center company large contributor mayor reelection campaign
2020-04-09 18:45:00,Downtown,LovesLindaFish,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:45:00,Weston,EdwardBusyH,annoy dog hearted canker-blossom neighbor
2020-04-09 18:45:00,Old Town,Claude_Bonita42,help Georgina find try find disaster shelter
2020-04-09 18:45:00,Downtown,W25Coates,generator power something water sea hospital mainland follow installation hand pump extend potable water supply dry price basic commodity squatter area
2020-04-09 18:46:00,Southwest,CandidUzielCouch1967,Candice best friend go
2020-04-09 18:46:00,Weston,FuriousTwiggsCar1987,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:46:00,Southton,Eugene2008Talbott,never anything pair anyone Bluetooth headset truly lovely film
2020-04-09 18:46:00,Oak Willow,Gregory2017,anything something something someone anyone anyone user download app information
2020-04-09 18:46:00,Downtown,CandidClaraIcecream,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:46:00,Weston,SmartJLight,generator power something water sea hospital mainland follow installation hand pump extend potable water supply dry price basic commodity squatter area
2020-04-09 18:46:00,Palace Hills,BusyLedbetterCouch90,well poll back need reconnect wire
2020-04-09 18:47:00,Oak Willow,MaysCat6,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:47:00,Safe Town,Shirley1973,fit securely desserts yummy
2020-04-09 18:47:00,Weston,Katrina_EspinozaCat1984,help Georgina find try find disaster shelter
2020-04-09 18:47:00,Palace Hills,Sullivan36,obviously need get rumble
2020-04-09 18:47:00,Palace Hills,FastRBowl,people look comfort clarity lot easy say ear piece masterful piece film-making many theme simmer occasionally touch character evaluate life go
2020-04-09 18:49:00,Weston,TallPBanana1958,Krak hardy consumer spokesperson buy pay later shopping center neighborhood call upon mayor reconsider priority consider repair rebuild first malls economic engine economy every day open mean million dollar lose buy pay later shopping center company large contributor mayor reelection campaign
2020-04-09 18:49:00,Northwest,Darcel23,hammer weather-bitten pignut
2020-04-09 18:49:00,West Parton,OrtizMouse82,especially love fact could dream
2020-04-09 18:49:00,Terrapin Springs,FuriousCarJoshua,generator power something water sea hospital mainland follow installation hand pump extend potable water supply dry price basic commodity squatter area
2020-04-09 18:50:00,Weston,CandidHBanana,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:51:00,Southwest,CuriousCandyHackney,makeshift shelter creative admit
2020-04-09 18:51:00,Palace Hills,Lawary1979,absolutely need use rumble earthquake
2020-04-09 18:52:00,Southwest,BusyBallLight72,cantingly help anything anything something something something someone something something
2020-04-09 18:52:00,Downtown,FearsStephanieDog,pastor scene accident owner accident owner accident owner apocalypse call
2020-04-09 18:53:00,Southton,CuriousDaggettPlate21,miss lot well something exactly someone hop find nearly ten year live
2020-04-09 18:53:00,Scenic Vista,DarkCCandy,generator power something water sea hospital mainland follow installation hand pump extend potable water supply dry price basic commodity squatter area
