time,location,account,hashtag
2020-04-10 04:54:00,Oak Willow,Taisha_Reed89,['#ffunion23']
2020-04-10 04:55:00,Downtown,WatchesLavette_KoshiolHorse,['#rumble']
2020-04-10 04:55:00,Southwest,MCleverJoseph,['#AnythingWonder']
2020-04-10 04:56:00,Southton,TallJBanana,['#MakesItEyesWonder']
2020-04-10 04:56:00,Weston,CaldwellLion1978,['#reported']
2020-04-10 04:57:00,Southwest,HutchersonMouse1989,['#AnythingWonder']
2020-04-10 04:58:00,Downtown,LazyBCouch33,['#ffunion23']
2020-04-10 04:59:00,Southwest,RacesPertsovskyCat,['#AnythingWonder']
2020-04-10 05:00:00,Broadview,Loretta_SlaterCat37,['#diapersWaste']
2020-04-10 05:01:00,Downtown,FuriousBeamonCandy1987,['#ffunion23']
2020-04-10 05:02:00,Weston,Earlene30S,['#AnythingWonder']
2020-04-10 05:02:00,Northwest,FastMichaelCar,['#ffunion23']
2020-04-10 05:06:00,Southton,FearsDemossBird,['#MakesItEyesWonder']
2020-04-10 05:06:00,Cheddarford,CleverDonaldsonLight,['#ffunion23']
2020-04-10 05:07:00,Downtown,SmartMCandy,['#youWaste']
2020-04-10 05:08:00,Oak Willow,Kryst1985,['#AnythingWonder']
2020-04-10 05:08:00,Safe Town,AlwaysSafePowerCompany,['#alwayssafe']
2020-04-10 05:10:00,Old Town,FearsThomasBird,['#AnythingWonder']
2020-04-10 05:10:00,Cheddarford,DerekNolan,['#Hatecorner']
2020-04-10 05:10:00,Southwest,FastTBanana,['#ffunion23']
2020-04-10 05:11:00,Weston,WatchesDelgadoWhale,['#ffunion23']
2020-04-10 05:11:00,Oak Willow,JulioFleetGalindo,['#MakesItEyesWonder']
2020-04-10 05:11:00,Downtown,AttentativePBread32,['#ffunion23']
2020-04-10 05:11:00,Southwest,George1962M,['#MakesItISWonder']
2020-04-10 05:12:00,Downtown,BusyPamelaCouch,['#MakesItEyesWonder']
2020-04-10 05:12:00,Southton,CleverMHouse,['#MakesItISWonder']
2020-04-10 05:12:00,Downtown,SmartCandyRoberto_Morelli,['#diapersWaste']
2020-04-10 05:15:00,Oak Willow,Scott2010,['#MakesItMarfplaceWaste']
2020-04-10 05:15:00,Downtown,CandidLBread,['#MakesItEyesWonder']
2020-04-10 05:16:00,Southwest,AlexFish45,['#ffunion23']
2020-04-10 05:16:00,Downtown,LazyLightRobert_Conover,['#MakesItISWonder']
2020-04-10 05:17:00,Southton,Wilbur1994B,['#alwayssafe']
2020-04-10 05:18:00,Palace Hills,FleetHBowl,['#MakesItEyesWonder']
2020-04-10 05:18:00,Southton,WilliamsWhale27,['#ffunion23']
2020-04-10 05:19:00,East Parton,LovesSusan_WayneMouse,['#alwayssafe']
2020-04-10 05:20:00,Easton,JanetOctopus1966,['#youWaste']
2020-04-10 05:20:00,Scenic Vista,KatherineDarkB,['#MakesItISWonder']
2020-04-10 05:20:00,Pepper Mill,CleverRHouse,['#alwayssafe']
2020-04-10 05:21:00,Southwest,FleetABread1963,['#youWaste']
2020-04-10 05:22:00,Northwest,Carlos_Turner70,['#ffunion23']
2020-04-10 05:22:00,Easton,RobertaBusySether,['#MakesItEyesWonder']
2020-04-10 05:23:00,Weston,SmartFCar,['#youWaste']
2020-04-10 05:23:00,Southwest,BusyCarpenterCar52,['#ffunion23']
2020-04-10 05:24:00,Downtown,AldanaLion62,['#MakesItISWonder']
2020-04-10 05:24:00,Southwest,Amanda1954R,['#Hatecorner']
2020-04-10 05:25:00,Northwest,Catherin_Brown32,['#ffunion23']
2020-04-10 05:26:00,Southwest,DarkPrattisPlate,['#MakesItISWonder']
2020-04-10 05:27:00,Downtown,FearsDanielMouse,['#alwayssafe']
2020-04-10 05:28:00,East Parton,SmithDog24,['#alwayssafe']
2020-04-10 05:28:00,Broadview,June_Forsythe53,['#youWaste']
2020-04-10 05:29:00,Cheddarford,LovesAndersonFish,['#alwayssafe']
2020-04-10 05:30:00,West Parton,WileyBorrorCouch,['#ffunion23']
2020-04-10 05:30:00,Broadview,AObnoxiousWinebrenner,['#youWaste']
2020-04-10 05:31:00,Southwest,ObnoxiousGBowl2003,['#Danny']
2020-04-10 05:31:00,Weston,Della_FarnsworthDog1964,['#Hatecorner']
2020-04-10 05:32:00,Downtown,FastMeganLight,['#ffunion23']
2020-04-10 05:32:00,Oak Willow,Edwardo87,['#youWaste']
2020-04-10 05:33:00,Southton,PultsHorse54,['#youWaste']
2020-04-10 05:34:00,Southwest,FuriousRiddleBanana6,['#MakesItEyesWonder']
2020-04-10 05:34:00,East Parton,GuapoJimmyIcecream,['#alwayssafe']
2020-04-10 05:35:00,Terrapin Springs,Roger_Duke1955,['#MakesItEyesWonder']
2020-04-10 05:35:00,Terrapin Springs,HFamousHutcherson,['#Hatecorner']
2020-04-10 05:36:00,Terrapin Springs,FastHelenCouch,['#Help']
2020-04-10 05:38:00,Pepper Mill,RunsJasonCat,['#youWaste']
2020-04-10 05:38:00,Easton,FuriousJohnsonCouch,['#Hatecorner']
2020-04-10 05:39:00,Downtown,SmartJHouse1985,['#Hatecorner']
2020-04-10 05:40:00,Weston,HoldsThomas_MercerMouse,['#alwayssafe']
2020-04-10 05:41:00,Downtown,FleetHBread,['#youWaste']
2020-04-10 05:42:00,Downtown,CarlFastY,['#youWaste']
2020-04-10 05:42:00,Palace Hills,HoldsAvalosBird,['#FTWlivingWaste']
2020-04-10 05:43:00,Terrapin Springs,CuriousFLight2010,['#Hatecorner']
2020-04-10 05:44:00,Northwest,CandidWidenLight1992,['#MakesItEyesWonder']
2020-04-10 05:44:00,Downtown,MyrtleFleetD,['#youWaste']
2020-04-10 05:45:00,Weston,HoldsFlynnHorse,['#Hatecorner']
2020-04-10 05:46:00,Oak Willow,FastMcdonaldBread1965,['#MakesItEyesWonder']
2020-04-10 05:47:00,Palace Hills,GomezBird1970,['#youWaste']
2020-04-10 05:48:00,Southwest,GuapoRBowl1982,['#somethingWonder']
2020-04-10 05:48:00,Northwest,Catherin_Brown32,['#Danny']
2020-04-10 05:49:00,Southwest,Myrtle71W,['#Hatecorner']
2020-04-10 05:49:00,Broadview,RunsOctaviaLion,['#youWaste']
2020-04-10 05:50:00,Weston,LazyNewtonBowl,['#Danny']
2020-04-10 05:51:00,Oak Willow,Billie1953Compton,['#Danny']
2020-04-10 05:52:00,Old Town,LazyPlateMelissa_Weiss,['#Danny']
2020-04-10 05:53:00,Downtown,Richard_FergusonMouse1984,['#Hatecorner']
2020-04-10 05:53:00,Southton,Suzanne_RockwellWhale12,['#youWaste']
2020-04-10 05:53:00,Southton,RunsThomasDog,['#Danny']
2020-04-10 05:54:00,Northwest,DFastWeaver,['#Danny']
2020-04-10 05:57:00,Southwest,FleetGBread,['#Danny']
2020-04-10 05:58:00,Southton,Gladys46,['#FTWworksWaste']
2020-04-10 05:58:00,Southton,BusyScottBowl,['#Danny']
2020-04-10 05:59:00,Oak Willow,GuapoSantaPlate19,['#HateLargeWonder']
2020-04-10 05:59:00,Chapparal,Eduardo_MillerFish1962,['#Danny']
2020-04-10 06:03:00,Northwest,AttentativeAngieBanana,['#Danny']
2020-04-10 06:04:00,Southwest,TallSLight,['#Danny']
2020-04-10 06:06:00,Pepper Mill,Jonathan_LacyWhale2011,['#youWaste']
2020-04-10 06:06:00,Broadview,June_Forsythe53,['#Danny']
2020-04-10 06:09:00,Terrapin Springs,JesseCandidC,['#MakesItmissingWaste']
2020-04-10 06:10:00,Broadview,RunsFlor_AllenFish,['#Danny']
2020-04-10 06:11:00,Northwest,LovesWillieCat,['#Danny']
2020-04-10 06:12:00,Southton,SmartHoyBowl,['#Danny']
2020-04-10 06:14:00,Southton,SmartJCouch,['#Danny']
2020-04-10 06:16:00,Palace Hills,FastLBanana,['#Danny']
2020-04-10 06:16:00,Palace Hills,JoseLion88,['#GreatgentleWaste']
2020-04-10 06:16:00,Downtown,DarkSIcecream,['#beetleheaded']
2020-04-10 06:17:00,Oak Willow,TallMPlate2010,['#Danny']
2020-04-10 06:24:00,Broadview,ObnoxiousMelvilleCouch,['#Danny']
2020-04-10 06:24:00,Southton,SmartJCouch,['#overWaste']
2020-04-10 06:25:00,West Parton,Christine_MalinskiFish1954,['#Danny']
2020-04-10 06:26:00,Easton,DarkCarIrving,['#Danny']
2020-04-10 06:26:00,Palace Hills,HoldsSaadBear,['#Hatetold']
2020-04-10 06:30:00,Northwest,BoyettDog1995,['#WinsparticipateWaste']
2020-04-10 06:34:00,Palace Hills,BusyTurnerPlate,['#Danny']
2020-04-10 06:37:00,Southwest,FisherHorse71,['#Danny']
2020-04-10 06:42:00,Terrapin Springs,JaneBusyH,['#somethingCan']
2020-04-10 06:47:00,Cheddarford,RunsJorge_HathawayLion,['#HateWhich']
2020-04-10 06:48:00,Southton,C73Chappell,['#HaterankCan']
2020-04-10 07:00:00,Southton,WatchesThomasBird,['#it']
2020-04-10 07:05:00,Palace Hills,CleverWeinerIcecream,['#Unit']
2020-04-10 07:15:00,Broadview,kyle,['#WinsHimark']
2020-04-10 07:15:00,Chapparal,EmielRegis,['#Greatferrets']
2020-04-10 07:16:00,Safe Town,AlwaysSafePowerCompany,['#alwayssafe']
2020-04-10 07:17:00,Downtown,HimarkGrocersAssc,['#Greatto']
2020-04-10 07:17:00,Scenic Vista,SlimRodents2,"['#FerretsForever', '#alwaysSafe']"
2020-04-10 07:18:00,Cheddarford,DerekNolan,['#MakesItsalmonellaWonder']
2020-04-10 07:18:00,Oak Willow,LazyCarLarry,['#Danny']
2020-04-10 07:20:00,Easton,KnudsenDog2019,['#alwayssafe']
2020-04-10 07:20:00,Old Town,WalkerTree,['#FTWeat']
2020-04-10 07:20:00,Broadview,NoFearCher,['#WinsmyWaste']
2020-04-10 07:21:00,Southwest,VanessaCorwin,['#Hatecould']
2020-04-10 07:22:00,Old Town,WalkerTree,['#MakesItaroundWonder']
2020-04-10 07:22:00,Chapparal,EmielRegis,['#notWonder']
2020-04-10 07:23:00,Cheddarford,DerekNolan,['#WinswereWonder']
2020-04-10 07:23:00,Southton,RacesPamHorse,['#FTWeat']
2020-04-10 07:24:00,Scenic Vista,BBGirl,['#Greatstreet']
2020-04-10 07:24:00,Cheddarford,WileyElliottPlate,"['#FerretsForever', '#alwaysSafe']"
2020-04-10 07:25:00,West Parton,Carole_Gulley2006,['#Hatecould']
2020-04-10 07:26:00,Weston,FuriousHowesHouse1972,"['#FerretsForever', '#alwaysSafe']"
2020-04-10 07:26:00,Southton,Jennifer_StudlerDog2015,['#MakesItinspections']
2020-04-10 07:26:00,Weston,CleverBowlDavid_Petersen,['#Greatferrets']
2020-04-10 07:26:00,Oak Willow,CiloFlame,['#MakesItYoureWonder']
2020-04-10 07:27:00,Pepper Mill,FrancineHiggins,['#HateSt']
2020-04-10 07:27:00,Scenic Vista,DerekLazyVerstraete,['#alwayssafe']
2020-04-10 07:28:00,Palace Hills,Francisco1981Waggoner,['#WinsHimark']
2020-04-10 07:30:00,Southton,HoldsMary_HooverBear,['#WinsHimark']
2020-04-10 07:30:00,Weston,FuriousMihalyBread2002,"['#FerretsForever', '#alwaysSafe']"
2020-04-10 07:31:00,Northwest,KFamousG,['#Greatferrets']
2020-04-10 07:31:00,Southton,P61Howard,['#Greatto']
2020-04-10 07:31:00,Southwest,FamousDPlate,['#WinsHimark']
2020-04-10 07:32:00,Palace Hills,CrosslandBird1986,['#FTWeat']
2020-04-10 07:32:00,Southwest,CandidScottIcecream2000,['#Hatecould']
2020-04-10 07:32:00,West Parton,Morgan69,['#Greatto']
2020-04-10 07:32:00,Northwest,FuriousCLight,['#WinsHimark']
2020-04-10 07:32:00,Scenic Vista,FleetMichaelPlate,"['#FerretsForever', '#alwaysSafe']"
2020-04-10 07:33:00,Downtown,GuapoNPlate,['#Greatto']
2020-04-10 07:34:00,Cheddarford,ghosty,['#weaselmeat']
2020-04-10 07:35:00,Southton,DarkFreebornIcecream,['#FTWeat']
2020-04-10 07:35:00,Southwest,LGuapoGray,['#Greatstreet']
2020-04-10 07:36:00,Southwest,RacesJerryFish,['#Greatstreet']
2020-04-10 07:36:00,Downtown,LovesGabeOctopus,['#Hatecould']
2020-04-10 07:36:00,Downtown,FearsSusanCat,['#WinsHimark']
2020-04-10 07:37:00,Palace Hills,Zachary79Jones,['#notWonder']
2020-04-10 07:38:00,Cheddarford,D88Harper,['#Greatferrets']
2020-04-10 07:39:00,Weston,Doris1976,['#alwayssafe']
2020-04-10 07:40:00,East Parton,SallyBusyP,['#Greatferrets']
2020-04-10 07:40:00,Oak Willow,AttentativeDolanPlate,"['#FerretsForever', '#alwaysSafe']"
2020-04-10 07:40:00,Cheddarford,DFuriousSandahl,['#MakesItaroundWonder']
2020-04-10 07:40:00,Weston,Plante81,['#weaselmeat']
2020-04-10 07:40:00,Scenic Vista,Alexandra_ThompsonHorse95,['#Greatstreet']
2020-04-10 07:41:00,Southton,ReubenSmartJ,['#Greatferrets']
2020-04-10 07:41:00,Scenic Vista,CuriousCrumHouse13,['#notWonder']
2020-04-10 07:42:00,Old Town,N69Newman,['#MakesIthavingWaste']
2020-04-10 07:42:00,Palace Hills,WatchesAngela_RogerCat,['#WinswereWonder']
2020-04-10 07:42:00,Old Town,CandidTLight,['#notWonder']
2020-04-10 07:42:00,Pepper Mill,FuriousWarrenCar,['#weaselmeat']
2020-04-10 07:42:00,Wilson Forest,RacesAllisonDog,['#WinsHimark']
2020-04-10 07:42:00,Southwest,FuriousBowlElena_Birch,['#MakesItsalmonellaWonder']
2020-04-10 07:44:00,Southton,FamousWBanana40,['#Greatwroked']
2020-04-10 07:44:00,Old Town,AudetMouse35,['#weaselmeat']
2020-04-10 07:44:00,Northwest,HoldsConleyBird,['#Greatto']
2020-04-10 07:44:00,Oak Willow,VivianFamousD,['#WinsmyWaste']
2020-04-10 07:45:00,Cheddarford,JosephBusyJorgensen,['#Hatecould']
2020-04-10 07:45:00,Downtown,Joseph2005Tant,['#WinsmyWaste']
2020-04-10 07:45:00,West Parton,SmartMCouch,['#WinsHimark']
2020-04-10 07:46:00,Southton,GuapoRBowl,['#WinsmyWaste']
2020-04-10 07:47:00,Northwest,FastMichaelCar,['#MakesItYoureWonder']
2020-04-10 07:47:00,Cheddarford,CuriousMHouse,['#MakesItaroundWonder']
2020-04-10 07:47:00,Broadview,FuriousSLight,['#Greatstreet']
2020-04-10 07:47:00,Palace Hills,TallWCandy,['#weaselmeat']
2020-04-10 07:47:00,Weston,LazyIvyIcecream,['#WinswereWonder']
2020-04-10 07:48:00,Palace Hills,StaceyBird1980,['#notWonder']
2020-04-10 07:49:00,West Parton,TallBowlLeland,['#Greatto']
2020-04-10 07:50:00,Broadview,FleetJCandy,['#weaselmeat']
2020-04-10 07:50:00,Northwest,WileyLCandy,['#MakesItaroundWonder']
2020-04-10 07:50:00,Terrapin Springs,ObnoxiousGCouch,['#WinsToCan']
2020-04-10 07:51:00,Broadview,Matthew22M,['#MakesItYoureWonder']
2020-04-10 07:52:00,Southton,GuapoMcguinnessBanana,['#Greatto']
2020-04-10 07:52:00,Weston,LovesBrownHorse,['#FTWeat']
2020-04-10 07:53:00,East Parton,GibsonBird96,['#FTWeat']
2020-04-10 07:53:00,Palace Hills,LovesClarkCat,['#WinsHimark']
2020-04-10 07:54:00,Broadview,KevinAttentativeSmith,['#WinswereWonder']
2020-04-10 07:54:00,Easton,GuapoVeneciaCouch,['#WinsmyWaste']
2020-04-10 07:55:00,Scenic Vista,DickinsonMouse32,['#notWonder']
2020-04-10 07:55:00,West Parton,FuriousCouchMae_Chadwick,['#MakesIttheCan']
2020-04-10 07:56:00,Southton,Bickford1950,['#Greatto']
2020-04-10 07:56:00,Downtown,LazyBCouch33,['#WorksWonder']
2020-04-10 07:56:00,Downtown,PaulFleetBurd,['#WinsmyWaste']
2020-04-10 07:56:00,Broadview,CandidFCouch,['#outWonder']
2020-04-10 07:57:00,West Parton,DarkCHouse44,['#MakesItsalmonellaWonder']
2020-04-10 07:57:00,Palace Hills,AttentativeBBread,['#FTWeat']
2020-04-10 07:57:00,Old Town,ObnoxiousAPlate,['#notWonder']
2020-04-10 07:59:00,Broadview,Theresa_BranchOctopus1991,['#MakesItYoureWonder']
2020-04-10 07:59:00,Northwest,RunsFisherCat,['#HateSt']
2020-04-10 07:59:00,Easton,FraserHorse70,['#weaselmeat']
2020-04-10 08:00:00,Weston,CandidHBanana21,['#Hatecould']
2020-04-10 08:01:00,Pepper Mill,James_White87,['#MakesItYoureWonder']
2020-04-10 08:01:00,Terrapin Springs,BillyHorse91,['#weaselmeat']
2020-04-10 08:01:00,Broadview,AttentativeCarJessica_Carpenter,['#HateSt']
2020-04-10 08:01:00,Palace Hills,TallErnestCar,['#MakesItaroundWonder']
2020-04-10 08:02:00,West Parton,CandidMatherlyCandy1995,['#Hatecould']
2020-04-10 08:03:00,Downtown,FamousKCandy,['#MakesItYoureWonder']
2020-04-10 08:03:00,Safe Town,TallCharityPlate,['#HateanyoneCan']
2020-04-10 08:03:00,Palace Hills,WileyCarJaimes,['#HateSt']
2020-04-10 08:03:00,Southwest,JohnBear1987,['#WinswereWonder']
2020-04-10 08:04:00,Oak Willow,RunsLamonicaWhale,['#GreatAndrea']
2020-04-10 08:05:00,Weston,LazyNewtonBowl,['#MakesItYoureWonder']
2020-04-10 08:07:00,Terrapin Springs,Jeffrey83Rodriguez,['#WinsAuspiciuosWonder']
2020-04-10 08:08:00,Northwest,GuapoCarPortillo,['#FeelingCan']
2020-04-10 08:08:00,Northwest,CandidFBowl1992,['#WinsmyWaste']
2020-04-10 08:09:00,Weston,RobinsonBear1980,['#HateSt']
2020-04-10 08:12:00,Downtown,AttentativeJacksonCar,['#rumble']
2020-04-10 08:13:00,Scenic Vista,AttentativeDLight6,['#WinswereWonder']
2020-04-10 08:13:00,Cheddarford,FamousRalphPlate,['#MakesItand']
2020-04-10 08:14:00,Downtown,Maultsby79,['#WinsmyWaste']
2020-04-10 08:15:00,Southton,FamousBananaJose,['#MakesItdeniedWonder']
2020-04-10 08:15:00,Oak Willow,AlmaDarkTucker,['#MakesIttoCan']
2020-04-10 08:15:00,Southwest,Carlos_Gordon83,['#HateSt']
2020-04-10 08:16:00,Weston,JuanBear1956,['#Greatsandunes']
2020-04-10 08:16:00,Weston,CandidBilboPlate1983,['#HateSt']
2020-04-10 08:17:00,West Parton,Jeffrey89,['#Hatecould']
2020-04-10 08:21:00,Weston,CuriousBananaHarper,['#HateSt']
2020-04-10 08:21:00,Downtown,FamousMIcecream,['#Cleo']
2020-04-10 08:28:00,Southwest,FamousBreadHamann,['#HateIsWonder']
2020-04-10 08:29:00,Pepper Mill,ObnoxiousLadnerCar,['#Cleo']
2020-04-10 08:30:00,Southwest,CharlesFamousWhite,['#Cleo']
2020-04-10 08:32:00,Chapparal,BettyFamousClevenger,['#Cleo']
2020-04-10 08:35:00,Oak Willow,Patricia89Carter,['#Cleo']
2020-04-10 08:36:00,Downtown,LBusyFunkhouser,['#Cleo']
2020-04-10 08:37:00,Downtown,GuapoTerryBowl,['#Cleo']
2020-04-10 08:38:00,Southton,CuriousMIcecream,['#Cleo']
2020-04-10 08:41:00,Easton,FearsCynthiaOctopus,['#Cleo']
2020-04-10 08:42:00,Southwest,Rydberg89,['#Cleo']
2020-04-10 08:46:00,Southwest,WatchesRobertsonBird,['#FTWdissemblingCan']
2020-04-10 08:49:00,Northwest,CleverGranthamIcecream,['#Cleo']
2020-04-10 08:51:00,Chapparal,Miller1955,['#Cleo']
2020-04-10 08:55:00,Weston,CandidWillettPlate1968,['#Cleo']
2020-04-10 08:56:00,Downtown,DarkArchieIcecream,['#Marfplace']
2020-04-10 08:57:00,Southwest,AttentativeJenkinsCar22,['#Cleo']
2020-04-10 08:59:00,Easton,GuapoPlateBridges,['#Cleo']
2020-04-10 09:00:00,Broadview,Kenneth_WagnerBird39,['#Cleo']
2020-04-10 09:00:00,<Location with-held due to contract>,St Himark Human Resources Dept.,['#Center']
2020-04-10 09:02:00,Broadview,Rochelle1997,['#Cleo']
2020-04-10 09:04:00,Pepper Mill,FrancineHiggins,['#Greatonly']
2020-04-10 09:05:00,Safe Town,AlwaysSafePowerCompany,['#TuneWaste']
2020-04-10 09:06:00,Cheddarford,Sean_Dunaway1990,['#Cleo']
2020-04-10 09:07:00,Scenic Vista,You2,['#Scenic']
2020-04-10 09:07:00,Wilson Forest,DareYouToPetTheCat,['#GreattheCan']
2020-04-10 09:07:00,Cheddarford,Olivia,['#WinsImWaste']
2020-04-10 09:07:00,Pepper Mill,FrancineHiggins,['#Tau']
2020-04-10 09:08:00,Safe Town,AlwaysSafePowerCompany,"['#alwayssafe', '#FTWSafeWaste']"
2020-04-10 09:10:00,Pepper Mill,FrancineHiggins,['#HateIllWaste']
2020-04-10 09:10:00,Old Town,WalkerTree,['#Winsfreaking']
2020-04-10 09:11:00,Old Town,WalkerTree,['#then']
2020-04-10 09:12:00,Chapparal,ThomasBird65,['#Scenic']
2020-04-10 09:13:00,West Parton,TallHPlate1983,['#Winsfreaking']
2020-04-10 09:13:00,Palace Hills,FearsBenjaminMouse,['#GreattoWaste']
2020-04-10 09:14:00,Downtown,FamousMIcecream34,"['#alwayssafe', '#FTWSafeWaste']"
2020-04-10 09:14:00,Palace Hills,CTallRiggs,['#Scenic']
2020-04-10 09:16:00,Terrapin Springs,CandidCharmaineLight,['#TuneWaste']
2020-04-10 09:16:00,Northwest,HoldsLaura_PrittsDog,"['#alwayssafe', '#FTWSafeWaste']"
2020-04-10 09:16:00,Weston,SFleetBlumenthal,['#Cleo']
2020-04-10 09:17:00,Broadview,ConnerBear1964,['#Center']
2020-04-10 09:17:00,Weston,HoldsCruceBear,['#Scenic']
2020-04-10 09:18:00,Downtown,ObnoxiousBCar,['#HateIllWaste']
2020-04-10 09:18:00,Old Town,BeagleMouse1965,"['#alwayssafe', '#FTWSafeWaste']"
2020-04-10 09:19:00,Terrapin Springs,Adrian76,"['#alwayssafe', '#FTWSafeWaste']"
2020-04-10 09:19:00,Broadview,LovesRobert_SaulWhale,['#Scenic']
2020-04-10 09:19:00,Broadview,SmartDPlate21,['#Center']
2020-04-10 09:19:00,Easton,LazyFikeLight64,['#Winsfreaking']
2020-04-10 09:20:00,East Parton,LazyBreadMary,['#Winsfreaking']
2020-04-10 09:20:00,Scenic Vista,FuriousLockhartBowl,"['#alwayssafe', '#FTWSafeWaste']"
2020-04-10 09:20:00,Terrapin Springs,FuriousPlateJean_Lanier,['#Scenic']
2020-04-10 09:21:00,Southwest,CleverCouchKimberly,['#Scenic']
2020-04-10 09:22:00,Terrapin Springs,HoldsZimmermanDog,"['#alwayssafe', '#FTWSafeWaste']"
2020-04-10 09:22:00,Palace Hills,CuriousCPlate,['#Tau']
2020-04-10 09:22:00,Southwest,FleetGBread,['#Center']
2020-04-10 09:23:00,West Parton,BrinkBird82,['#Center']
2020-04-10 09:25:00,Old Town,FearsThomasBird,['#Center']
2020-04-10 09:25:00,Downtown,FamousMIcecream,['#WinsImWaste']
2020-04-10 09:25:00,Northwest,MysakFish84,['#Greatonly']
2020-04-10 09:26:00,Cheddarford,BusyDealBread97,['#Center']
2020-04-10 09:26:00,Oak Willow,CuriousEIcecream,"['#alwayssafe', '#FTWSafeWaste']"
2020-04-10 09:26:00,Northwest,Peter79Woodruff,['#FTWthoriumWaste']
2020-04-10 09:26:00,Broadview,WileySusanLight,['#Winsfreaking']
2020-04-10 09:27:00,Downtown,BusyPamelaCouch,['#TuneWaste']
2020-04-10 09:27:00,Downtown,DarkSIcecream,['#then']
2020-04-10 09:27:00,Weston,WatchesStevenLion,['#Tau']
2020-04-10 09:28:00,Downtown,ObnoxiousVBanana,['#Greatonly']
2020-04-10 09:28:00,Downtown,BusyEHouse1971,['#Center']
2020-04-10 09:28:00,Cheddarford,Richard_WallaceHorse1979,['#Tau']
2020-04-10 09:29:00,Oak Willow,CleverJoanBowl,"['#alwayssafe', '#FTWSafeWaste']"
2020-04-10 09:29:00,Weston,WileyLLight,['#then']
2020-04-10 09:29:00,West Parton,AngieLazyBroenneke,['#GreattheCan']
2020-04-10 09:30:00,Downtown,JeffreyBusyD,"['#alwayssafe', '#FTWSafeWaste']"
2020-04-10 09:30:00,Downtown,NadineGuapoG,['#HateIllWaste']
2020-04-10 09:31:00,East Parton,FleetGieseCar,['#HateIllWaste']
2020-04-10 09:31:00,Southton,JeremiahCuriousR,['#Center']
2020-04-10 09:32:00,Downtown,Wagner2017,['#WinsImWaste']
2020-04-10 09:32:00,Downtown,CandidBowlPatricia,['#Winsfreaking']
2020-04-10 09:33:00,Easton,RacesRichardBird,['#WinsImWaste']
2020-04-10 09:34:00,Northwest,FleetBowlFausto,['#Winsfreaking']
2020-04-10 09:34:00,Cheddarford,Willard_PerkinsHorse2014,['#GreattheCan']
2020-04-10 09:35:00,Southwest,HoldsStuartLion,['#HateIllWaste']
2020-04-10 09:35:00,Old Town,CandidCLight1990,['#then']
2020-04-10 09:35:00,Weston,Wilkins1976,['#Greatonly']
2020-04-10 09:36:00,Downtown,JFuriousM,['#FTWreduceCan']
2020-04-10 09:36:00,Palace Hills,FuriousLCouch,['#Greatonly']
2020-04-10 09:36:00,Broadview,SophiaSmartLaurie,['#then']
2020-04-10 09:37:00,Southton,AttentativeMartinLight,['#WinsImWaste']
2020-04-10 09:38:00,Weston,RunsAnthony_TranBear,['#Greatonly']
2020-04-10 09:39:00,Downtown,WatchesAnnette_BurkDog,['#then']
2020-04-10 09:39:00,Broadview,ObnoxiousMelvilleCouch,['#Tau']
2020-04-10 09:39:00,Pepper Mill,CleverCouchDan,['#Winsfreaking']
2020-04-10 09:40:00,East Parton,FleetPHouse47,['#Center']
2020-04-10 09:40:00,Northwest,ThomasFamousKramer,['#then']
2020-04-10 09:41:00,Easton,DarkGCar,['#Scenic']
2020-04-10 09:41:00,Safe Town,FastBLight,['#Greatonly']
2020-04-10 09:41:00,Southwest,LazyMCouch,['#GreattheCan']
2020-04-10 09:42:00,Cheddarford,LazyPBowl58,['#TuneWaste']
2020-04-10 09:42:00,Terrapin Springs,Damian1974S,['#togetherWonder']
2020-04-10 09:42:00,Palace Hills,TallLongBread,['#Greatonly']
2020-04-10 09:43:00,Northwest,Sara2002C,['#GreatWonder']
2020-04-10 09:44:00,Downtown,TLazyVoorhees,['#then']
2020-04-10 09:44:00,Oak Willow,Reba_ToliverDog1999,['#WinsImWaste']
2020-04-10 09:45:00,Southton,SmartLCouch1950,['#Tau']
2020-04-10 09:47:00,Southton,FastHarlessBread49,['#HateIllWaste']
2020-04-10 09:47:00,Weston,FuriousAllemanBowl90,['#Greatonly']
2020-04-10 09:48:00,Southton,FamousMerrittCar28,['#Center']
2020-04-10 09:48:00,Broadview,FamousCarolynCar,['#Winsfreaking']
2020-04-10 09:48:00,Northwest,FearsGuzmanOctopus,['#TuneWaste']
2020-04-10 09:49:00,Southton,ObnoxiousIcecreamAnn,['#Winsfreaking']
2020-04-10 09:50:00,Easton,James_DiffeyBird68,['#WinsImWaste']
2020-04-10 09:51:00,Easton,FamousWrightCandy87,['#WinsImWaste']
