time,location,account,cue
2020-04-10 07:23:00,Cheddarford,Olivia,['@kristen']
2020-04-10 07:23:00,Southton,Donald1975Stark,['@CiloFlame']
2020-04-10 07:23:00,Cheddarford,DerekNolan,['@kyle']
2020-04-10 07:23:00,Cheddarford,DerekNolan,"['@kyle', '@CityEvents']"
2020-04-10 07:24:00,Downtown,LazyJBread,['@RunningTree']
2020-04-10 07:24:00,Old Town,OldTownGirl,['@Francisodaggins']
2020-04-10 07:25:00,Pepper Mill,FrancineHiggins,['@Francisodaggins']
2020-04-10 07:25:00,Oak Willow,kristen,['@Olivia']
2020-04-10 07:25:00,Broadview,kyle,['@RunningTree']
2020-04-10 07:25:00,Broadview,IssacMouse1995,['@DerekNolan']
2020-04-10 07:26:00,Palace Hills,Jonathan_BrownFish89,['@DerekNolan']
2020-04-10 07:26:00,Southton,CuriousMIcecream,['@CiloFlame']
2020-04-10 07:26:00,Southton,Jennifer_StudlerDog2015,['@SmartPlateRobert']
2020-04-10 07:26:00,Oak Willow,CiloFlame,['@CiloFlame']
2020-04-10 07:27:00,Pepper Mill,FrancineHiggins,['@VanessaCorwin']
2020-04-10 07:27:00,Cheddarford,DerekNolan,['@Mrs.Tillenbottom']
2020-04-10 07:27:00,Downtown,CandidCHouse,['@RunningTree']
2020-04-10 07:27:00,Weston,JessicaFastOtt,['@RockyFlame']
2020-04-10 07:27:00,Palace Hills,Jonathan_BrownFish89,['@kyle']
2020-04-10 07:27:00,Southwest,CuriousCandyMary_Perla,['@DerekNolan']
2020-04-10 07:28:00,Cheddarford,Olivia,['@kristen']
2020-04-10 07:28:00,Old Town,AttentativeSmithBowl23,['@RunningTree']
2020-04-10 07:28:00,Broadview,kyle,['@RunningTree']
2020-04-10 07:28:00,Pepper Mill,WileyBLight,['@WanbdlkerTree']
2020-04-10 07:29:00,Southwest,TallSwaffordCandy21,['@CiloFlame']
2020-04-10 07:29:00,Oak Willow,ObnoxiousMLight,['@RunningTree']
2020-04-10 07:29:00,Southwest,VanessaCorwin,['@Francisodaggins']
2020-04-10 07:29:00,Old Town,WalkerTree,['@kyle']
2020-04-10 07:31:00,West Parton,Bradford1961,['@kyle']
2020-04-10 07:31:00,Broadview,BusyGBowl59,['@DerekNolan']
2020-04-10 07:31:00,Southton,RacesArnoldOctopus,['@FloydHorse2016']
2020-04-10 07:31:00,Southton,Berger30,['@FleetHCouch1961']
2020-04-10 07:31:00,East Parton,Lyda_NyeDog41,['@WanbdlkerTree']
2020-04-10 07:31:00,Downtown,Lyford54,['@RunningTree']
2020-04-10 07:32:00,Palace Hills,Wesley_RodriguezLion1969,['@RunningTree']
2020-04-10 07:32:00,Palace Hills,CleverVegterIcecream39,['@WanbdlkerTree']
2020-04-10 07:32:00,Southton,Barbara50,['@RunningTree']
2020-04-10 07:32:00,Palace Hills,SmartFIcecream,['@Francisodaggins']
2020-04-10 07:32:00,Chapparal,Mark_WardDog3,['@AlwaysSafePowerCompany']
2020-04-10 07:32:00,Downtown,TallPCouch1979,['@DerekNolan']
2020-04-10 07:33:00,Weston,RacesWalterBear,['@Francisodaggins']
2020-04-10 07:33:00,Weston,LovesAnnDog,['@RockyFlame']
2020-04-10 07:33:00,Southton,CandidVillarrealIcecream,['@RunningTree']
2020-04-10 07:33:00,Northwest,FamousSBowl,['@Mrs.Tillenbottom']
2020-04-10 07:33:00,Cheddarford,ObnoxiousHouseMckenzie,['@RunningTree']
2020-04-10 07:33:00,Southton,FamousMerrittCar28,['@CiloFlame']
2020-04-10 07:34:00,Downtown,Lyford54,['@VanessaCorwin']
2020-04-10 07:34:00,East Parton,FamousRobertBowl,['@RunningTree']
2020-04-10 07:34:00,Oak Willow,kristen,['@Olivia']
2020-04-10 07:34:00,West Parton,Regina_ZeilerCat2,['@kristen']
2020-04-10 07:34:00,Cheddarford,ghosty,['@DerekNolan']
2020-04-10 07:35:00,Palace Hills,WileyLBread,['@Francisodaggins']
2020-04-10 07:35:00,Downtown,GuapoRenovaIcecream,['@firefighter87']
2020-04-10 07:35:00,Easton,GuapoCBowl,['@RunningTree']
2020-04-10 07:35:00,Southton,RacesPamHorse,['@CiloFlame']
2020-04-10 07:35:00,Downtown,BusyRuthCandy,['@kyle']
2020-04-10 07:35:00,Terrapin Springs,LynchCat85,['@DarkBowlSherman_Marlow']
2020-04-10 07:35:00,Terrapin Springs,DarkRobertBowl,['@RunningTree']
2020-04-10 07:35:00,Southwest,Amanda1954R,['@kristen']
2020-04-10 07:35:00,Easton,FastLightFe,['@Westie']
2020-04-10 07:36:00,Downtown,LazyBowlChilds,['@WalkerTree']
2020-04-10 07:36:00,Scenic Vista,WileyABanana43,['@kyle']
2020-04-10 07:36:00,Downtown,Alvin1988,['@Westie']
2020-04-10 07:36:00,West Parton,FastLHouse1972,['@retiredfirecaptain']
2020-04-10 07:36:00,Old Town,RunsMeyerOctopus,['@kristen']
2020-04-10 07:36:00,Terrapin Springs,R1989Whitworth,['@Mrs.Tillenbottom']
2020-04-10 07:36:00,Southwest,Maria_Hanisch7,['@VanessaCorwin']
2020-04-10 07:36:00,Southton,FuriousGordonBanana,['@EmielRegis']
2020-04-10 07:36:00,Palace Hills,Mcadory61,['@Francisodaggins']
2020-04-10 07:36:00,Downtown,HoldsParsonFish,['@kyle']
2020-04-10 07:37:00,Palace Hills,CTallRiggs,['@Olivia']
2020-04-10 07:37:00,Broadview,DarkHIcecream,['@EmielRegis']
2020-04-10 07:37:00,Northwest,A1963Norris,['@kyle']
2020-04-10 07:37:00,Broadview,FigueroaOctopus1959,['@kristen']
2020-04-10 07:37:00,Terrapin Springs,TallYLight65,['@WanbdlkerTree']
2020-04-10 07:37:00,Weston,GuapoCouchRuben_Graham,['@RunningTree']
2020-04-10 07:37:00,Southton,Forrest_MooreOctopus36,['@RockyFlame']
2020-04-10 07:37:00,Palace Hills,Zachary79Jones,['@kristen']
2020-04-10 07:37:00,Downtown,TFuriousP,['@RockyFlame']
2020-04-10 07:37:00,Downtown,HoldsBowmanHorse,['@kristen']
2020-04-10 07:37:00,Cheddarford,FleetTCandy59,['@kyle']
2020-04-10 07:37:00,Southwest,Kelly_StewartWhale1986,['@Francisodaggins']
2020-04-10 07:37:00,Chapparal,Keith1988B,['@AlwaysSafePowerCompany']
2020-04-10 07:37:00,Downtown,Leslie_CruzDog87,['@VanessaCorwin']
2020-04-10 07:38:00,Northwest,BusyOrtegaIcecream,['@RunningTree']
2020-04-10 07:38:00,West Parton,AttentativePHouse,['@kyle']
2020-04-10 07:38:00,Downtown,FamousMIcecream1973,['@Mrs.Tillenbottom']
2020-04-10 07:38:00,Easton,LatoyaCandidS,['@kristen']
2020-04-10 07:39:00,Southton,SmartJCouch,['@kyle']
2020-04-10 07:39:00,Southton,FleetMeekerBanana2009,['@VanessaCorwin']
2020-04-10 07:39:00,Northwest,KFamousG,['@RockyFlame']
2020-04-10 07:39:00,Chapparal,SmartJanuaryLight,['@kyle']
2020-04-10 07:39:00,Downtown,Angela74Mederios,['@RunningTree']
2020-04-10 07:39:00,East Parton,VasquezFish82,['@AlwaysSafePowerCompany']
2020-04-10 07:39:00,West Parton,Zanes1955,['@Westie']
2020-04-10 07:39:00,West Parton,FearsMorganLion,['@RunningTree']
2020-04-10 07:39:00,Southton,AttentativeCCandy,['@CiloFlame']
2020-04-10 07:39:00,Weston,WatchesTerrie_NolandDog,['@kyle']
2020-04-10 07:40:00,Broadview,Kenneth_WagnerBird39,['@VanessaCorwin']
2020-04-10 07:40:00,Weston,FamousTanyaBanana,['@Francisodaggins']
2020-04-10 07:40:00,Weston,Plante81,['@DerekNolan']
2020-04-10 07:40:00,Palace Hills,Francisco1981Waggoner,['@RunningTree']
2020-04-10 07:41:00,Broadview,RaisaCleverFalls,['@Westie']
2020-04-10 07:41:00,Terrapin Springs,SmartWCar,['@Mrs.Tillenbottom']
2020-04-10 07:41:00,East Parton,TallBreadKathy_Rodriguez,['@Francisodaggins']
2020-04-10 07:41:00,Scenic Vista,CuriousCrumHouse13,['@kristen']
2020-04-10 07:41:00,Old Town,SmartCandyJames_Thomas,['@Francisodaggins']
2020-04-10 07:41:00,Southwest,PatriciaSmartK,['@Francisodaggins']
2020-04-10 07:41:00,Weston,RunsKerry_CouchDog,['@RockyFlame']
2020-04-10 07:41:00,Palace Hills,HoldsAvalosBird,['@RunningTree']
2020-04-10 07:41:00,Easton,GuapoGilmanCar,['@kyle']
2020-04-10 07:41:00,Northwest,John_FreemanBird97,['@kyle']
2020-04-10 07:41:00,Terrapin Springs,SmartRedmanHouse,['@RunningTree']
2020-04-10 07:41:00,Cheddarford,PhilipSmartMoore,['@Olivia']
2020-04-10 07:42:00,Palace Hills,WatchesAngela_RogerCat,"['@kyle', '@CityEvents']"
2020-04-10 07:42:00,Downtown,FearsDanielMouse,['@Francisodaggins']
2020-04-10 07:42:00,Old Town,CandidTLight,['@kristen']
2020-04-10 07:42:00,Downtown,FearsRichard_BarnesOctopus,['@CiloFlame']
2020-04-10 07:42:00,Weston,RacesRosalesBird,['@Mrs.Tillenbottom']
2020-04-10 07:42:00,Weston,M34Gatewood,['@WalkerTree']
2020-04-10 07:42:00,Southwest,FamousBreadHamann,['@WanbdlkerTree']
2020-04-10 07:42:00,Southwest,DennisSmartW,['@BarryB']
2020-04-10 07:42:00,Pepper Mill,FuriousWarrenCar,['@DerekNolan']
2020-04-10 07:42:00,Downtown,Alvin1988,['@VanessaCorwin']
2020-04-10 07:42:00,Southwest,FuriousBowlElena_Birch,['@VanessaCorwin']
2020-04-10 07:42:00,Weston,BusyJoHouse,['@kyle']
2020-04-10 07:43:00,Southwest,CleverCouchKimberly,['@Francisodaggins']
2020-04-10 07:43:00,Northwest,HoldsLaura_PrittsDog,['@VanessaCorwin']
2020-04-10 07:43:00,Northwest,WileyMclaughlinBowl61,['@Westie']
2020-04-10 07:43:00,Terrapin Springs,HoldsZimmermanDog,['@kyle']
2020-04-10 07:43:00,Downtown,TFuriousP,['@AlwaysSafePowerCompany']
2020-04-10 07:43:00,Terrapin Springs,TSmartWard,['@kyle']
2020-04-10 07:43:00,Scenic Vista,LovesBurksDog,['@RockyFlame']
2020-04-10 07:43:00,Southwest,GuapoRBowl1982,['@Olivia']
2020-04-10 07:43:00,Downtown,CuriousLightJanice_Walling,['@kristen']
2020-04-10 07:43:00,Southwest,NicoleBear93,['@Francisodaggins']
2020-04-10 07:44:00,Downtown,FuriousCouchRobert_Kroll,['@CiloFlame']
2020-04-10 07:44:00,Broadview,FuriousSLight,['@kyle']
2020-04-10 07:44:00,Downtown,Nathaniel_KalmanOctopus82,['@BarryB']
2020-04-10 07:44:00,Old Town,AudetMouse35,['@DerekNolan']
2020-04-10 07:44:00,Old Town,Sirena48,['@Olivia']
2020-04-10 07:44:00,Northwest,ObnoxiousSIcecream,['@WalkerTree']
2020-04-10 07:44:00,Southwest,WileyJamesCouch,['@RunningTree']
2020-04-10 07:44:00,Southton,Bernard32Gonzalez,['@Westie']
2020-04-10 07:44:00,Oak Willow,VivianFamousD,['@WalkerTree']
2020-04-10 07:44:00,Palace Hills,TallLongBread,['@RunningTree']
2020-04-10 07:45:00,Easton,FuriousFCar10,['@AlwaysSafePowerCompany']
2020-04-10 07:45:00,Terrapin Springs,FastLeslieCouch,['@retiredfirecaptain']
2020-04-10 07:45:00,Downtown,BrendaFamousC,['@EmielRegis']
2020-04-10 07:45:00,Northwest,RunsKerry_HernandezCat,['@kristen']
2020-04-10 07:45:00,Downtown,FearsRichard_BarnesOctopus,['@VanessaCorwin']
2020-04-10 07:45:00,Southton,RacesMary_LingoDog,['@kyle']
2020-04-10 07:45:00,Palace Hills,HoldsKareem_SanchezBear,['@Westie']
2020-04-10 07:45:00,Terrapin Springs,LazyACar48,['@RockyFlame']
2020-04-10 07:45:00,Downtown,Joseph2005Tant,['@WalkerTree']
2020-04-10 07:45:00,Southton,CleverGaryBanana,['@kyle']
2020-04-10 07:45:00,Southwest,CharlesBear85,['@kyle']
2020-04-10 07:45:00,Oak Willow,SmartJCandy,['@Olivia']
2020-04-10 07:45:00,Southwest,GuapoJannaCar,['@Francisodaggins']
2020-04-10 07:45:00,Oak Willow,AttentativeIcecreamMichelle,['@Mrs.Tillenbottom']
2020-04-10 07:45:00,Terrapin Springs,LovesFordDog,['@Francisodaggins']
2020-04-10 07:46:00,Southton,GuapoRBowl,['@WalkerTree']
2020-04-10 07:46:00,Downtown,RFamousFenstermacher,['@Westie']
2020-04-10 07:46:00,Southton,Lachelle1954,['@RockyFlame']
2020-04-10 07:46:00,West Parton,RunsKris_PedersonFish,['@Francisodaggins']
2020-04-10 07:46:00,Broadview,CuriousCarCarrie_Sanders,['@kyle']
2020-04-10 07:46:00,Southton,CuriousBananaWilliam_Youngman,['@kyle']
2020-04-10 07:46:00,Palace Hills,AttentativeMcdonaldBanana,['@VanessaCorwin']
2020-04-10 07:47:00,Broadview,LovesMarcusCat,['@kyle']
2020-04-10 07:47:00,Southwest,Fernando42,['@kristen']
2020-04-10 07:47:00,Southwest,CuriousIngramBowl,['@RunningTree']
2020-04-10 07:47:00,Northwest,FastMichaelCar,['@CiloFlame']
2020-04-10 07:47:00,Palace Hills,TallWCandy,['@DerekNolan']
2020-04-10 07:47:00,Downtown,Rivera1995,['@EmielRegis']
2020-04-10 07:47:00,Weston,SmartJamesCar,['@CiloFlame']
2020-04-10 07:47:00,Palace Hills,Grimes2009,['@kristen']
2020-04-10 07:47:00,Northwest,LovesElaineBird,['@kyle']
2020-04-10 07:47:00,Weston,AlmaAttentativeS,['@WalkerTree']
2020-04-10 07:47:00,Weston,LazyIvyIcecream,"['@kyle', '@CityEvents']"
2020-04-10 07:48:00,Cheddarford,CleverOliverHouse50,['@EmielRegis']
2020-04-10 07:48:00,Palace Hills,Sylvester_Rauf2015,['@kyle']
2020-04-10 07:48:00,Terrapin Springs,FastBreadMary_Pacheco,['@kristen']
2020-04-10 07:48:00,Downtown,FamousGibsonBowl82,['@RockyFlame']
2020-04-10 07:48:00,Weston,SandraCat1979,['@WanbdlkerTree']
2020-04-10 07:48:00,Palace Hills,StaceyBird1980,['@kristen']
2020-04-10 07:48:00,Oak Willow,CuriousCandyFrancis_Rose,['@Olivia']
2020-04-10 07:49:00,Terrapin Springs,Wallace1997,['@CiloFlame']
2020-04-10 07:49:00,Weston,CandidWillettPlate1968,['@Francisodaggins']
2020-04-10 07:49:00,Weston,J93Wronski,['@kyle']
2020-04-10 07:49:00,Oak Willow,StevenDog12,['@WalkerTree']
2020-04-10 07:49:00,Broadview,Frank1992,['@VanessaCorwin']
2020-04-10 07:49:00,Southwest,ObnoxiousABread33,['@RunningTree']
2020-04-10 07:50:00,Broadview,FleetJCandy,['@DerekNolan']
2020-04-10 07:50:00,Weston,AttentativeIcecreamMcdonald,['@firefighter87']
2020-04-10 07:50:00,Downtown,FleetKBanana,['@Francisodaggins']
2020-04-10 07:50:00,Weston,WileyPBanana,['@WalkerTree']
2020-04-10 07:50:00,Scenic Vista,Janet_Childs39,['@kyle']
2020-04-10 07:51:00,Scenic Vista,Hannahs1991,['@Francisodaggins']
2020-04-10 07:51:00,Broadview,Matthew22M,['@CiloFlame']
2020-04-10 07:51:00,Cheddarford,MartinaGuapoFix,['@BarryB']
2020-04-10 07:52:00,Southton,Crosby85,['@RunningTree']
2020-04-10 07:52:00,West Parton,WileyIPlate55,['@WanbdlkerTree']
2020-04-10 07:52:00,East Parton,SmartMacleodCandy19,['@WalkerTree']
2020-04-10 07:52:00,Terrapin Springs,Kevin_CallahanMouse21,['@RunningTree']
2020-04-10 07:52:00,Chapparal,Olive_Pickens85,['@kyle']
2020-04-10 07:53:00,Pepper Mill,RunsJasonCat,['@VanessaCorwin']
2020-04-10 07:53:00,Downtown,CandidFredLight,['@kyle']
2020-04-10 07:53:00,Southwest,FleetBBowl,['@Francisodaggins']
2020-04-10 07:53:00,Scenic Vista,WilliamCleverKrohn,['@WalkerTree']
2020-04-10 07:53:00,Northwest,LazyMLight,['@retiredfirecaptain']
2020-04-10 07:53:00,Palace Hills,B68Duckett,['@RockyFlame']
2020-04-10 07:54:00,Old Town,SmartRHouse,['@firefighter87']
2020-04-10 07:54:00,Southton,AttentativeFCar,['@kristen']
2020-04-10 07:54:00,Broadview,KevinAttentativeSmith,"['@kyle', '@CityEvents']"
2020-04-10 07:54:00,Easton,GuapoVeneciaCouch,['@WalkerTree']
2020-04-10 07:55:00,Palace Hills,CuriousThomasBowl,['@WalkerTree']
2020-04-10 07:55:00,Old Town,CandidConcettaHouse,['@FearsRobertLion']
2020-04-10 07:55:00,Scenic Vista,DickinsonMouse32,['@kristen']
2020-04-10 07:55:00,Easton,ConnieOctopus66,['@VanessaCorwin']
2020-04-10 07:55:00,Palace Hills,SmartFontainePlate1996,['@kyle']
2020-04-10 07:56:00,Broadview,BusyGBowl59,['@kyle']
2020-04-10 07:56:00,Downtown,CandidALight,['@Francisodaggins']
2020-04-10 07:56:00,Downtown,LazyBCouch33,['@Juana_Zuniga22']
2020-04-10 07:56:00,Downtown,PaulFleetBurd,['@WalkerTree']
2020-04-10 07:56:00,Southwest,FamousAIcecream1961,['@kyle']
2020-04-10 07:56:00,Palace Hills,White1991,['@WalkerTree']
2020-04-10 07:56:00,Southton,SmartSLight1990,['@VanessaCorwin']
2020-04-10 07:56:00,Weston,MyrtleHorse60,['@RockyFlame']
2020-04-10 07:57:00,Old Town,WatchesCarlisleOctopus,['@WalkerTree']
2020-04-10 07:57:00,Palace Hills,Ferguson97,['@WalkerTree']
2020-04-10 07:57:00,West Parton,DarkCHouse44,['@VanessaCorwin']
2020-04-10 07:57:00,Downtown,MilburnHorse1955,['@CiloFlame']
2020-04-10 07:57:00,Oak Willow,LovesAtkinsonHorse,['@Mrs.Tillenbottom']
2020-04-10 07:57:00,Weston,CuriousLightTina_Marlow,['@RockyFlame']
2020-04-10 07:57:00,Cheddarford,CuriousMHouse,['@BarryB']
2020-04-10 07:57:00,East Parton,Osborne44,['@RunningTree']
2020-04-10 07:57:00,Southton,WalterBear25,['@kyle']
2020-04-10 07:57:00,Old Town,ObnoxiousAPlate,['@kristen']
2020-04-10 07:58:00,Cheddarford,LazyGambleCar1972,['@RunningTree']
2020-04-10 07:58:00,Southwest,FuriousIcecreamAmanda,['@kyle']
2020-04-10 07:59:00,Oak Willow,Jose_AikmanBird1964,['@kyle']
2020-04-10 07:59:00,Broadview,Theresa_BranchOctopus1991,['@CiloFlame']
2020-04-10 07:59:00,Pepper Mill,LazyTaylorPlate41,['@Olivia']
2020-04-10 07:59:00,Northwest,RunsFisherCat,['@VanessaCorwin']
2020-04-10 07:59:00,Broadview,LazyFIcecream,['@AlwaysSafePowerCompany']
2020-04-10 07:59:00,Downtown,LazyHouseAngela,['@kyle']
2020-04-10 07:59:00,Easton,FraserHorse70,['@DerekNolan']
2020-04-10 07:59:00,Old Town,CleverPlateVincent,['@RockyFlame']
2020-04-10 08:00:00,Scenic Vista,RunsWilliamFish,['@RunningTree']
2020-04-10 08:01:00,Pepper Mill,James_White87,['@CiloFlame']
2020-04-10 08:01:00,Terrapin Springs,BillyHorse91,['@DerekNolan']
2020-04-10 08:01:00,Broadview,AttentativeCarJessica_Carpenter,['@VanessaCorwin']
2020-04-10 08:01:00,Downtown,W25Coates,['@WanbdlkerTree']
2020-04-10 08:02:00,Northwest,FuriousBurnhamBread2014,['@RunningTree']
2020-04-10 08:02:00,Southwest,AlexFish45,['@kyle']
2020-04-10 08:02:00,Oak Willow,DarkHouseCavitt,['@Olivia']
2020-04-10 08:02:00,Terrapin Springs,WileyCandyTina_Coble,['@WalkerTree']
2020-04-10 08:03:00,Southton,FearsRodgersMouse,['@RunningTree']
2020-04-10 08:03:00,Downtown,FamousKCandy,['@CiloFlame']
2020-04-10 08:03:00,Palace Hills,WileyCarJaimes,['@VanessaCorwin']
2020-04-10 08:03:00,Southwest,JohnBear1987,"['@kyle', '@CityEvents']"
2020-04-10 08:04:00,Weston,DFuriousS,['@Olivia']
2020-04-10 08:04:00,Old Town,RunsMeyerOctopus,['@RockyFlame']
2020-04-10 08:04:00,Old Town,BusyCouchClyde,['@AlwaysSafePowerCompany']
2020-04-10 08:05:00,Downtown,BusyRuthCandy,['@Olivia']
2020-04-10 08:05:00,Weston,SandraCat1979,['@VanessaCorwin']
2020-04-10 08:05:00,Weston,LazyNewtonBowl,['@CiloFlame']
2020-04-10 08:06:00,Old Town,AttentativeRIcecream55,['@AlwaysSafePowerCompany']
2020-04-10 08:06:00,Downtown,SteveWhale1998,['@RockyFlame']
2020-04-10 08:06:00,Downtown,FastCarolynBanana,['@WalkerTree']
2020-04-10 08:06:00,Cheddarford,WatchesChongDog,['@VanessaCorwin']
2020-04-10 08:07:00,Palace Hills,CrosslandBird1986,['@RunningTree']
2020-04-10 08:07:00,Palace Hills,AlinaDog1974,['@VanessaCorwin']
2020-04-10 08:07:00,Chapparal,CleverTBanana,['@kristen']
2020-04-10 08:08:00,Northwest,CandidFBowl1992,['@WalkerTree']
2020-04-10 08:08:00,Downtown,Alvin1988,['@VanessaCorwin']
2020-04-10 08:09:00,Weston,RobinsonBear1980,['@VanessaCorwin']
2020-04-10 08:10:00,Southton,PAttentativeLittle,['@kyle']
2020-04-10 08:11:00,Southton,SmartLCouch1950,['@RunningTree']
2020-04-10 08:12:00,Downtown,AttentativeJacksonCar,['@R79Briggs']
2020-04-10 08:12:00,Southwest,BridgetTallB,['@kyle']
2020-04-10 08:12:00,Chapparal,SmartBLight63,['@VanessaCorwin']
2020-04-10 08:12:00,Weston,Brenda97,['@kristen']
2020-04-10 08:12:00,Weston,Eva1983S,['@RunningTree']
2020-04-10 08:13:00,Scenic Vista,AttentativeDLight6,"['@kyle', '@CityEvents']"
2020-04-10 08:13:00,Palace Hills,HoldsJoshuaWhale,['@VanessaCorwin']
2020-04-10 08:13:00,Downtown,JohnFish93,['@WalkerTree']
2020-04-10 08:14:00,Downtown,Maultsby79,['@WalkerTree']
2020-04-10 08:15:00,Southwest,Carlos_Gordon83,['@VanessaCorwin']
2020-04-10 08:15:00,East Parton,GuapoJimmyIcecream,['@WalkerTree']
2020-04-10 08:16:00,Weston,CandidBilboPlate1983,['@VanessaCorwin']
2020-04-10 08:16:00,Old Town,ObnoxiousGLight,['@RunningTree']
2020-04-10 08:17:00,Easton,FamousMildredCar,['@kyle']
2020-04-10 08:18:00,Terrapin Springs,JefferyTallSmith,['@VanessaCorwin']
2020-04-10 08:20:00,Oak Willow,SmartStephanyHouse,['@kyle']
2020-04-10 08:21:00,Weston,CuriousBananaHarper,['@VanessaCorwin']
2020-04-10 08:22:00,Downtown,Christopher_BogartBear26,['@RunningTree']
2020-04-10 08:22:00,Easton,Isaac_RamirezWhale1985,['@WalkerTree']
2020-04-10 08:23:00,Weston,RacesEulaOctopus,['@WanbdlkerTree']
2020-04-10 08:24:00,Chapparal,CandidRobertCandy,['@VanessaCorwin']
2020-04-10 08:31:00,Southwest,SmartBreadRyan,['@kyle']
2020-04-10 08:45:00,Oak Willow,FamousIcecreamEskola,['@FastCouchAmy_Romanowski']
2020-04-10 08:54:00,Old Town,Nolan_Green2,['@WileyPCandy1999']
2020-04-10 08:58:00,Southton,CandidStrunkCouch1987,['@TallBowlLeland']
2020-04-10 09:02:00,Southwest,VanessaCorwin,['@AlwactualyysSactualyfePowerCompactualyny']
2020-04-10 09:05:00,Cheddarford,DerekNolan,['@AlwaysSafePowerCompany']
2020-04-10 09:05:00,Oak Willow,kristen,['@VanessaCorwin']
2020-04-10 09:06:00,Downtown,PaulFleetBurd,['@AlwactualyysSactualyfePowerCompactualyny']
2020-04-10 09:06:00,Chapparal,EllaChang,"['@DoNotWant', '@AlwaysSafePowerCompany']"
2020-04-10 09:06:00,Southwest,VanessaCorwin,['@EmielRegis']
2020-04-10 09:07:00,Oak Willow,kristen,['@Olivia']
2020-04-10 09:07:00,Wilson Forest,DareYouToPetTheCat,['@Broadview']
2020-04-10 09:07:00,Cheddarford,DerekNolan,['@VanessaCorwin']
2020-04-10 09:07:00,Cheddarford,Olivia,['@kristenugh']
2020-04-10 09:07:00,Pepper Mill,FrancineHiggins,['@VanessaCorwin']
2020-04-10 09:09:00,Southton,TallWBanana16,['@VanessaCorwin']
2020-04-10 09:09:00,Southwest,VanessaCorwin,['@Francisodaggins']
2020-04-10 09:09:00,Cheddarford,DerekNolan,['@AlwaysSafePowerCompany']
2020-04-10 09:10:00,Pepper Mill,FrancineHiggins,['@VanessaCorwin']
2020-04-10 09:10:00,Old Town,RunningTree,['@WalkerTree']
2020-04-10 09:11:00,Old Town,WalkerTree,['@RunningTree']
2020-04-10 09:11:00,Old Town,RunningTree,['@WalkerTree']
2020-04-10 09:14:00,Southton,AttentativeJBread,['@CandidMakaioCar']
2020-04-10 09:15:00,Old Town,WalkerTree,['@RunningTreenot']
2020-04-10 09:17:00,Southwest,CleverAIcecream,['@VanessaCorwin']
2020-04-10 09:18:00,Downtown,ObnoxiousBCar,['@VanessaCorwin']
2020-04-10 09:19:00,Old Town,DonnaBear1979,['@Francisodaggins']
2020-04-10 09:21:00,Broadview,MyNameIsYourName2,['@AlwaysSafePowerCompany']
2020-04-10 09:21:00,Pepper Mill,FrancineHiggins,['@ICYou']
2020-04-10 09:21:00,West Parton,RacesSpenglerBear,['@AlwaysSafePowerCompany']
2020-04-10 09:22:00,Palace Hills,CuriousCPlate,['@VanessaCorwin']
2020-04-10 09:22:00,Northwest,HoldsLaura_MacdonaldCat,['@VanessaCorwin']
2020-04-10 09:23:00,Weston,LydiaFastGarcia,['@VanessaCorwin']
2020-04-10 09:23:00,Palace Hills,DarkHowardBowl,['@WalkerTree']
2020-04-10 09:23:00,West Parton,WatchesFidlerCat,['@AlwaysSafePowerCompany']
2020-04-10 09:23:00,Cheddarford,DerekNolan,['@MyNameIsYourName29']
2020-04-10 09:24:00,East Parton,MoseWileyTelleria,['@AlwactualyysSactualyfePowerCompactualyny']
2020-04-10 09:24:00,Weston,A98Chavarria,['@AlwaysSafePowerCompany']
2020-04-10 09:25:00,Cheddarford,HugheyOctopus38,['@AlwactualyysSactualyfePowerCompactualyny']
2020-04-10 09:25:00,Southton,JAttentativeConcepcion,['@Herren41']
2020-04-10 09:25:00,Weston,FuriousSappingtonLight61,['@WalkerTree']
2020-04-10 09:25:00,Weston,FastPlateJames_Perez,['@EmielRegis']
2020-04-10 09:25:00,Downtown,FamousMIcecream,['@kristenugh']
2020-04-10 09:25:00,Weston,SmartPlateGabriel_Cheeks,['@AlwaysSafePowerCompany']
2020-04-10 09:26:00,Broadview,FastPBowl75,['@AlwaysSafePowerCompany']
2020-04-10 09:26:00,West Parton,HWileySoares,['@VanessaCorwin']
2020-04-10 09:27:00,Weston,RacesLorenaOctopus,['@VanessaCorwin']
2020-04-10 09:27:00,Downtown,DarkSIcecream,['@RunningTree']
2020-04-10 09:27:00,Weston,WatchesStevenLion,['@VanessaCorwin']
2020-04-10 09:27:00,Northwest,AttentativeJosephLight,['@EmielRegis']
