time,sensorId,value
5067,4,15.74
5067,6,14.46
5067,9,13.22
5067,11,12.04
5067,12,14.06
5067,13,13.43
5067,14,13.87
5068,1,13.47
5068,4,15.77
5068,6,13.44
5068,9,14.64
5068,11,13.11
5068,12,14.74
5068,13,15.29
5068,14,16.52
5069,1,13.13
5069,4,16.17
5069,6,15.19
5069,9,15.69
5069,11,14.72
5069,12,14.85
5069,13,16.25
5069,14,15.09
5070,1,12.65
5070,4,15.72
5070,6,12.09
5070,9,16.09
5070,11,13.08
5070,12,13.12
5070,13,14.9
5070,14,15.57
5071,1,14.62
5071,4,16.57
5071,6,13.82
5071,9,15.9
5071,11,13.29
5071,12,14.12
5071,13,52.01
5071,14,14.54
5072,1,14.26
5072,4,15.34
5072,6,16.18
5072,9,13.58
5072,11,13.55
5072,12,15.87
5072,13,63.63
5072,14,15.43
5073,1,16.71
5073,4,15.82
5073,6,13.0
5073,9,11.59
5073,11,15.21
5073,12,13.3
5073,13,16.3
5073,14,13.16
5074,1,14.7
5074,4,15.64
5074,6,13.59
5074,9,13.99
5074,11,14.99
5074,12,14.04
5074,13,15.16
5074,14,13.61
5075,1,15.2
5075,4,14.01
5075,6,13.84
5075,9,15.29
5075,11,13.54
5075,12,13.63
5075,13,14.79
5075,14,14.07
5076,1,14.43
5076,4,15.37
5076,6,14.05
5076,9,16.01
5076,11,14.56
5076,12,15.2
5076,13,12.75
5076,14,14.55
5077,1,15.47
5077,4,15.3
5077,6,14.75
5077,9,12.74
5077,11,14.72
5077,12,14.25
5077,13,14.85
5077,14,13.0
5078,1,15.4
5078,4,14.12
5078,6,14.66
5078,9,14.62
5078,11,14.17
5078,12,14.59
5078,13,14.04
5078,14,15.69
5079,1,14.13
5079,4,14.26
5079,6,14.3
5079,9,12.35
5079,11,14.58
5079,12,15.12
5079,13,15.85
5079,14,15.29
5080,1,13.97
5080,4,14.35
5080,6,13.88
5080,9,14.54
5080,11,14.61
5080,12,13.84
5080,13,13.9
5080,14,13.16
5081,1,14.01
5081,4,13.69
5081,6,14.97
5081,9,13.52
5081,11,14.79
5081,12,13.35
5081,13,15.0
5081,14,16.75
5082,1,14.57
5082,4,15.44
5082,6,14.51
5082,9,14.88
5082,11,15.91
5082,12,15.83
5082,13,14.78
5082,14,13.47
5083,1,15.48
5083,4,13.75
5083,6,14.81
5083,9,13.91
5083,11,13.78
5083,12,15.14
5083,13,15.97
5083,14,14.95
5084,1,14.46
5084,4,13.26
5084,6,15.14
5084,9,15.07
5084,11,14.84
5084,12,13.18
5084,13,15.87
5084,14,16.63
5085,1,13.9
5085,4,14.45
5085,6,15.01
5085,9,15.81
5085,11,14.57
5085,12,14.31
5085,13,12.95
5085,14,14.67
5086,1,14.4
5086,4,14.5
5086,6,14.67
5086,9,13.85
5086,11,14.61
5086,12,13.78
5086,13,14.03
5086,14,18.49
5087,1,14.64
5087,4,14.08
5087,6,14.1
5087,9,14.66
5087,11,15.15
5087,12,16.02
5087,13,16.02
5087,14,14.33
5088,1,14.35
5088,4,14.61
5088,6,16.0
5088,9,14.6
5088,11,14.66
5088,12,14.4
5088,13,13.81
5088,14,13.15
5089,1,13.76
5089,4,15.71
5089,6,15.95
5089,9,14.98
5089,11,14.55
5089,12,14.31
5089,13,15.25
5089,14,14.25
5090,1,14.92
5090,4,14.66
5090,6,16.12
5090,9,15.13
5090,11,15.1
5090,12,12.58
5090,13,12.41
5090,14,14.54
5091,1,15.06
5091,4,15.47
5091,6,14.95
5091,9,14.58
5091,11,15.85
5091,12,16.63
5091,13,15.95
5091,14,14.94
5092,1,15.42
5092,4,15.26
5092,6,13.96
5092,9,15.29
5092,11,14.88
5092,12,13.69
5092,13,16.01
5092,14,15.46
5093,1,14.83
5093,4,15.28
5093,6,14.31
5093,9,15.41
5093,11,13.01
5093,12,15.11
5093,13,13.79
5093,14,15.2
5094,1,14.39
5094,4,14.28
5094,6,14.15
5094,9,13.86
5094,11,16.87
5094,12,14.11
5094,13,14.1
5094,14,14.42
5095,1,14.95
5095,4,14.18
5095,6,14.59
5095,9,14.94
5095,11,15.79
5095,12,15.02
5095,13,16.46
5095,14,13.91
5096,1,14.6
5096,4,13.49
5096,6,13.57
5096,9,15.43
5096,11,12.72
5096,12,16.27
5096,13,13.7
5096,14,14.73
5097,1,13.78
5097,4,15.1
5097,6,14.53
5097,9,14.31
5097,11,15.13
5097,12,14.82
5097,13,13.21
5097,14,15.26
5098,1,16.33
5098,4,13.69
5098,6,14.49
5098,9,14.3
5098,11,13.66
5098,12,13.6
5098,13,14.12
5098,14,14.48
5099,1,13.37
5099,4,14.6
5099,6,16.2
5099,9,15.58
5099,11,13.81
5099,12,12.68
5099,13,15.85
5099,14,13.4
5100,1,16.45
5100,4,15.37
5100,6,14.44
5100,9,12.54
5100,11,13.51
5100,12,14.78
5100,13,14.36
5100,14,15.77
5101,1,16.39
5101,4,13.54
5101,6,13.14
5101,9,13.32
5101,11,16.27
5101,12,11.83
5101,13,15.2
5101,14,14.26
5102,1,14.16
5102,4,15.19
5102,6,15.9
5102,9,13.4
5102,11,12.15
5102,12,13.76
5102,13,13.89
5102,14,13.96
5103,1,13.5
5103,4,14.36
5103,6,14.34
5103,9,14.28
5103,11,15.56
5103,12,13.81
5103,13,15.11
5103,14,15.12
5104,1,15.41
5104,4,14.91
5104,6,14.06
5104,9,16.48
5104,11,13.77
5104,12,14.02
5104,13,14.96
5104,14,13.82
5105,1,14.8
5105,4,15.47
5105,6,15.5
5105,9,15.87
5105,11,13.92
5105,12,15.23
5105,13,12.97
5105,14,14.1
5106,1,14.51
5106,4,13.86
5106,6,15.43
5106,9,14.88
5106,11,12.08
5106,12,14.57
5106,13,15.49
5106,14,14.75
5107,1,17.3
5107,4,14.84
5107,6,14.71
5107,9,14.03
5107,11,14.84
5107,12,13.74
5107,13,15.93
5107,14,16.21
5108,1,13.58
5108,4,15.47
5108,6,14.9
5108,9,13.7
5108,11,15.7
5108,12,13.78
5108,13,14.24
5108,14,15.08
5109,1,14.98
5109,4,14.29
5109,6,15.89
5109,9,14.39
5109,11,14.36
5109,12,14.8
5109,13,14.72
5109,14,15.68
5110,1,12.74
5110,4,14.61
5110,6,13.94
5110,9,16.03
5110,11,14.36
5110,12,13.44
5110,13,14.96
5110,14,12.38
5111,1,13.46
5111,4,15.0
5111,6,15.73
5111,9,13.33
5111,11,14.66
5111,12,12.97
5111,13,12.83
5111,14,15.2
5112,1,15.39
5112,4,15.58
5112,6,14.85
5112,9,13.86
5112,11,14.89
5112,12,15.72
5112,13,15.72
5112,14,16.06
5113,1,15.02
5113,4,14.57
5113,6,13.59
5113,9,14.9
5113,11,14.44
5113,12,13.79
5113,13,15.31
5113,14,14.39
5114,1,13.29
5114,4,14.97
5114,6,14.47
5114,9,15.48
5114,11,14.32
5114,12,14.46
5114,13,14.09
5114,14,15.38
5115,1,13.98
5115,4,14.64
5115,6,14.75
5115,9,14.43
5115,11,13.14
5115,12,13.56
5115,13,15.43
5115,14,15.45
5116,1,13.99
5116,4,16.03
5116,6,13.11
5116,9,14.3
5116,11,14.11
5116,12,13.31
5116,13,16.55
5116,14,14.76
5117,1,16.44
5117,4,15.16
5117,6,14.48
5117,9,12.92
5117,11,12.77
5117,12,15.18
5117,13,14.2
5117,14,12.86
5118,1,14.94
5118,4,15.97
5118,6,14.86
5118,9,15.3
5118,11,13.88
5118,12,13.03
5118,13,14.46
5118,14,13.34
5119,1,14.69
5119,4,14.24
5119,6,16.28
5119,9,14.69
5119,11,15.49
5119,12,15.82
5119,13,13.8
5119,14,14.39
5120,1,13.27
5120,4,16.12
5120,6,15.35
5120,9,17.0
5120,11,14.78
5120,12,12.82
5120,13,13.51
5120,14,14.83
5121,1,14.36
5121,4,15.6
5121,6,14.68
5121,9,15.25
5121,11,16.79
5121,12,13.25
5121,13,14.48
5121,14,14.35
5122,1,14.92
5122,4,13.14
5122,6,12.96
5122,9,14.21
5122,11,14.5
5122,12,13.48
5122,13,16.13
5122,14,14.7
5123,1,14.72
5123,4,15.36
5123,6,14.67
5123,9,14.48
5123,11,14.83
5123,12,14.62
5123,13,13.94
5123,14,13.06
5124,1,15.63
5124,4,15.0
5124,6,14.1
5124,9,14.92
5124,11,13.41
5124,12,14.99
5124,13,14.19
5124,14,14.66
5125,1,15.39
5125,4,14.57
5125,6,14.12
5125,9,15.16
5125,11,15.7
5125,12,15.67
5125,13,14.0
5125,14,15.67
5126,1,13.33
5126,4,15.46
5126,6,15.15
5126,9,14.11
5126,11,13.03
5126,12,14.79
5126,13,15.42
5126,14,15.53
5127,1,13.77
5127,4,16.36
5127,6,14.68
5127,9,15.57
5127,11,15.49
5127,12,13.82
5127,13,13.9
5127,14,13.3
5128,1,15.52
5128,4,15.77
5128,6,15.14
5128,9,13.81
5128,11,14.57
5128,12,59.79
5128,13,15.66
5128,14,15.12
5129,1,13.75
5129,4,15.7
5129,6,15.49
5129,9,13.19
5129,11,13.91
5129,12,14.02
5129,13,15.28
5129,14,14.12
5130,1,15.75
5130,4,15.3
5130,6,13.55
5130,9,14.46
5130,11,14.25
5130,12,14.64
5130,13,15.98
5130,14,13.86
5131,1,13.81
5131,4,14.87
5131,6,12.92
5131,9,13.8
5131,11,14.73
5131,12,15.33
5131,13,14.34
5131,14,16.25
5132,1,13.57
5132,4,14.52
5132,6,15.29
5132,9,13.87
5132,11,16.07
5132,12,13.91
5132,13,12.27
5132,14,14.07
5133,1,14.28
5133,4,13.41
5133,6,14.83
5133,9,14.04
5133,11,16.96
5133,12,15.26
5133,13,15.22
5133,14,14.78
5134,1,13.79
5134,4,13.48
5134,6,15.73
5134,9,14.81
5134,11,16.17
5134,12,14.27
5134,13,15.14
5134,14,14.37
5135,1,15.36
5135,4,16.81
5135,6,14.02
5135,9,14.12
5135,11,14.46
5135,12,13.17
5135,13,14.59
5135,14,13.06
5136,1,13.9
5136,4,14.6
5136,6,14.2
5136,9,13.66
5136,11,16.45
5136,12,14.67
5136,13,13.54
5136,14,16.03
5137,1,14.36
5137,4,16.05
5137,6,15.22
5137,9,14.65
5137,11,16.68
5137,12,15.44
5137,13,16.02
5137,14,13.73
5138,1,14.41
5138,4,14.25
5138,6,13.42
5138,9,15.73
5138,11,13.34
5138,12,14.86
5138,13,16.85
5138,14,16.26
5139,1,13.96
5139,4,14.31
5139,6,15.49
5139,9,14.91
5139,11,16.0
5139,12,17.05
5139,13,14.54
5139,14,14.6
5140,1,13.42
5140,4,13.98
5140,6,17.0
5140,9,16.21
5140,11,14.47
5140,12,12.43
5140,13,15.25
5140,14,15.24
5141,1,15.79
5141,4,15.11
5141,6,15.26
5141,9,15.31
5141,11,13.76
5141,12,13.61
5141,13,15.04
5141,14,14.01
5142,1,15.39
5142,4,12.97
5142,6,15.85
5142,9,14.99
5142,11,13.85
5142,12,15.52
5142,13,14.25
5142,14,13.31
5143,1,13.94
5143,4,12.62
5143,6,14.32
5143,9,15.31
5143,11,14.31
5143,12,14.21
5143,13,14.0
5143,14,12.73
5144,1,14.06
5144,4,16.19
5144,6,14.21
5144,9,14.47
5144,11,14.7
5144,12,14.49
5144,13,14.84
5144,14,14.95
5145,1,15.87
5145,4,13.84
5145,6,12.15
5145,9,15.69
5145,11,14.48
5145,12,14.85
5145,13,13.97
5145,14,15.22
5146,1,15.49
5146,4,15.01
5146,6,14.49
5146,9,14.82
5146,11,15.91
5146,12,15.22
5146,13,14.84
5146,14,16.12
5147,1,15.11
5147,4,13.94
5147,6,16.01
5147,9,15.35
5147,11,15.36
5147,12,14.99
5147,13,15.32
5147,14,13.77
5148,1,13.59
5148,4,13.75
5148,6,14.8
5148,9,15.59
5148,11,14.17
5148,12,15.73
5148,13,14.79
5148,14,14.95
5149,1,15.89
5149,4,14.01
5149,6,14.94
5149,9,13.47
5149,11,14.4
5149,12,15.23
5149,13,13.71
5149,14,16.03
5150,1,15.34
5150,4,14.93
5150,6,16.6
5150,9,15.39
5150,11,17.09
5150,12,13.63
5150,13,14.7
5150,14,13.8
5151,1,13.51
5151,4,13.68
5151,6,13.22
5151,9,15.0
5151,11,13.14
5151,12,14.46
5151,13,14.34
5151,14,13.93
5152,1,16.76
5152,4,13.73
5152,6,14.07
5152,9,15.22
5152,11,13.45
5152,12,15.59
5152,13,14.61
5152,14,15.6
5153,1,13.11
5153,4,17.61
5153,6,15.89
5153,9,16.03
5153,11,14.37
5153,12,13.73
5153,13,14.76
5153,14,15.1
5154,1,15.42
5154,4,14.38
5154,6,14.75
5154,9,15.15
5154,11,13.2
5154,12,15.08
5154,13,14.85
5154,14,15.03
5155,1,13.88
5155,4,13.1
5155,6,15.03
5155,9,13.88
5155,11,16.7
5155,12,13.42
5155,13,14.4
5155,14,14.53
5156,1,15.51
5156,4,13.96
5156,6,14.63
5156,9,13.85
5156,11,13.42
5156,12,14.58
5156,13,13.24
5156,14,16.81
5157,1,14.12
5157,4,15.62
5157,6,14.28
5157,9,15.02
5157,11,17.4
5157,12,15.02
5157,13,13.37
5157,14,15.24
5158,1,15.46
5158,4,15.63
5158,6,13.63
5158,9,15.48
5158,11,13.13
5158,12,14.53
5158,13,14.29
5158,14,14.3
5159,1,13.44
5159,4,14.22
5159,6,14.44
5159,9,15.11
5159,11,15.23
5159,12,15.06
5159,13,13.78
5159,14,15.71
5160,1,13.65
5160,4,13.53
5160,6,15.21
5160,9,13.7
5160,11,15.26
5160,12,15.51
5160,13,13.08
5160,14,13.48
5161,1,14.39
5161,4,15.71
5161,6,13.84
5161,9,13.52
5161,11,14.42
5161,12,14.39
5161,13,14.47
5161,14,15.16
5162,1,14.54
5162,4,13.4
5162,6,14.0
5162,9,14.31
5162,11,15.21
5162,12,16.19
5162,13,15.51
5162,14,14.72
5163,1,15.04
5163,4,14.5
5163,6,13.27
5163,9,14.36
5163,11,15.09
5163,12,14.5
5163,13,13.95
5163,14,13.14
5164,1,12.13
5164,4,14.88
5164,6,14.47
5164,9,13.88
5164,11,13.5
5164,12,13.95
5164,13,14.79
5164,14,15.1
5165,1,14.41
5165,4,16.1
5165,6,15.16
5165,9,12.96
5165,11,14.67
5165,12,13.75
5165,13,15.85
5165,14,13.96
5166,1,13.07
5166,4,14.91
5166,6,14.46
5166,9,12.43
5166,11,16.13
5166,12,81.5
5166,13,15.52
5166,14,13.69
5167,1,13.31
5167,4,14.01
5167,6,15.72
5167,9,16.45
5167,11,14.5
5167,12,14.58
5167,13,13.89
5167,14,13.12
5168,1,14.79
5168,4,14.49
5168,6,13.51
5168,9,13.09
5168,11,16.61
5168,12,17.62
5168,13,14.64
5168,14,14.3
5169,1,15.72
5169,4,15.48
5169,6,12.98
5169,9,14.85
5169,11,14.86
5169,12,14.84
5169,13,14.41
5169,14,14.14
5170,1,14.7
5170,4,15.09
5170,6,15.53
5170,9,13.86
5170,11,15.89
5170,12,13.25
5170,13,15.06
5170,14,13.75
5171,1,14.55
5171,4,14.63
5171,6,14.02
5171,9,15.38
5171,11,13.91
5171,12,16.14
5171,13,14.14
5171,14,14.57
5172,1,14.96
5172,4,14.02
5172,6,13.15
5172,9,12.97
5172,11,14.2
5172,12,15.72
5172,13,13.8
5172,14,14.78
5173,1,14.53
5173,4,14.54
5173,6,16.28
5173,9,14.78
5173,11,14.81
5173,12,12.94
5173,13,11.93
5173,14,14.17
5174,1,13.05
5174,4,14.61
5174,6,13.1
5174,9,14.16
5174,11,13.75
5174,12,14.12
5174,13,13.21
5174,14,16.08
5175,1,15.17
5175,4,13.5
5175,6,14.23
5175,9,16.47
5175,11,14.35
5175,12,13.63
5175,13,13.75
5175,14,13.67
5176,1,14.33
5176,4,16.08
5176,6,14.19
5176,9,16.22
5176,11,15.55
5176,12,16.1
5176,13,13.08
5176,14,15.34
5177,1,14.97
5177,4,14.91
5177,6,14.98
5177,9,15.31
5177,11,15.81
5177,12,15.38
5177,13,14.73
5177,14,15.35
5178,1,14.55
5178,4,13.6
5178,6,12.9
5178,9,15.86
5178,11,14.33
5178,12,15.09
5178,13,14.42
5178,14,16.33
5179,1,16.31
5179,4,13.82
5179,6,16.35
5179,9,13.92
5179,11,15.31
5179,12,15.56
5179,13,13.17
5179,14,14.03
5180,1,15.28
5180,4,16.21
5180,6,13.62
5180,9,15.32
5180,11,13.45
5180,12,14.82
5180,13,13.81
5180,14,13.71
5181,1,15.42
5181,4,16.03
5181,6,12.82
5181,9,12.84
5181,11,15.72
5181,12,13.63
5181,13,13.63
5181,14,14.05
5182,1,12.7
5182,4,15.53
5182,6,15.04
5182,9,15.32
5182,11,14.91
5182,12,13.52
5182,13,15.06
5182,14,14.69
5183,1,14.53
5183,4,13.49
5183,6,14.31
5183,9,15.5
5183,11,13.39
5183,12,12.88
5183,13,15.88
5183,14,15.88
5184,1,95.8
5184,4,16.93
5184,6,16.65
5184,9,14.44
5184,11,14.63
5184,12,15.28
5184,13,16.01
5184,14,15.45
5185,1,14.15
5185,4,13.12
5185,6,13.41
5185,9,15.49
5185,11,14.82
5185,12,15.33
5185,13,14.59
5185,14,14.41
5186,1,13.98
5186,4,16.16
5186,6,14.08
5186,9,15.38
5186,11,13.63
5186,12,11.77
5186,13,16.3
5186,14,14.89
5187,1,15.45
5187,4,15.67
5187,6,13.54
5187,9,14.11
5187,11,14.52
5187,12,13.48
5187,13,13.9
5187,14,14.57
5188,1,17.22
5188,4,13.67
5188,6,15.97
5188,9,13.68
5188,11,13.9
5188,12,15.15
5188,13,12.19
5188,14,14.5
5189,1,14.79
5189,4,14.39
5189,6,13.05
5189,9,13.4
5189,11,14.26
5189,12,12.77
5189,13,14.0
5189,14,14.57
5190,1,16.09
5190,4,13.25
5190,6,14.25
5190,9,15.59
5190,11,15.87
5190,12,13.4
5190,13,13.1
5190,14,12.95
5191,1,15.44
5191,4,12.9
5191,6,15.1
5191,9,15.53
5191,11,13.6
5191,12,15.76
5191,13,13.46
5191,14,13.19
5192,1,12.22
5192,4,14.69
5192,6,14.46
5192,9,14.75
5192,11,15.83
5192,12,14.8
5192,13,14.17
5192,14,13.56
5193,1,14.64
5193,4,14.25
5193,6,14.77
5193,9,14.53
5193,11,15.4
5193,12,16.01
5193,13,14.37
5193,14,15.02
5194,1,16.18
5194,4,15.72
5194,6,14.67
5194,9,13.71
5194,11,15.83
5194,12,15.93
5194,13,16.81
5194,14,13.99
5195,1,15.75
5195,4,14.86
5195,6,15.68
5195,9,12.73
5195,11,12.29
5195,12,15.45
5195,13,13.56
5195,14,13.84
5196,1,16.11
5196,4,14.87
5196,6,12.81
5196,9,14.95
5196,11,15.27
5196,12,15.76
5196,13,15.01
5196,14,16.34
5197,1,13.4
5197,4,13.56
5197,6,14.74
5197,9,14.01
5197,11,13.38
5197,12,15.16
5197,13,14.2
5197,14,12.55
5198,1,13.36
5198,4,14.36
5198,6,14.72
5198,9,15.15
5198,11,14.41
5198,12,15.83
5198,13,15.39
5198,14,13.99
5199,1,12.68
5199,4,14.51
5199,6,13.43
5199,9,14.98
5199,11,15.79
5199,12,13.39
5199,13,15.25
5199,14,17.18
5200,1,12.95
5200,4,15.3
5200,6,14.7
5200,9,15.06
5200,11,12.72
5200,12,14.81
5200,13,13.07
5200,14,12.21
5201,1,16.01
5201,4,14.45
5201,6,12.88
5201,9,15.51
5201,11,15.36
5201,12,14.66
5201,13,15.89
5201,14,16.6
5202,1,15.58
5202,4,13.95
5202,6,16.87
5202,9,13.63
5202,11,14.83
5202,12,14.59
5202,13,15.55
5202,14,14.52
5203,1,13.9
5203,4,13.48
5203,6,15.54
5203,9,13.68
5203,11,15.27
5203,12,15.66
5203,13,14.69
5203,14,15.86
5204,1,16.26
5204,4,15.22
5204,6,14.97
5204,9,13.4
5204,11,15.72
5204,12,15.5
5204,13,14.11
5204,14,15.31
5205,1,16.07
5205,4,14.05
5205,6,13.78
5205,9,14.26
5205,11,13.64
5205,12,16.27
5205,13,12.57
5205,14,14.58
5206,1,14.47
5206,4,14.35
5206,6,13.68
5206,9,15.71
5206,11,16.86
5206,12,13.18
5206,13,13.02
5206,14,14.67
5207,1,14.59
5207,4,13.34
5207,6,15.77
5207,9,13.37
5207,11,13.44
5207,12,13.68
5207,13,16.36
5207,14,16.22
5208,1,15.28
5208,4,14.87
5208,6,15.32
5208,9,14.65
5208,11,14.07
5208,12,14.54
5208,13,14.92
5208,14,16.37
5209,1,14.94
5209,4,15.04
5209,6,14.03
5209,9,13.04
5209,11,14.56
5209,12,14.76
5209,13,14.59
5209,14,16.04
5210,1,15.9
5210,4,16.1
5210,6,12.71
5210,9,14.74
5210,11,12.75
5210,12,15.12
5210,13,15.44
5210,14,13.46
5211,1,15.02
5211,4,14.66
5211,6,14.65
5211,9,15.7
5211,11,15.02
5211,12,16.6
5211,13,13.96
5211,14,13.19
5212,1,13.3
5212,4,13.11
5212,6,16.15
5212,9,110.8
5212,11,14.25
5212,12,15.23
5212,13,14.59
5212,14,14.77
5213,1,13.67
5213,4,16.02
5213,6,13.28
5213,9,14.14
5213,11,17.14
5213,12,12.64
5213,13,14.42
5213,14,14.77
5214,1,14.79
5214,4,16.28
5214,6,16.02
5214,9,15.21
5214,11,15.47
5214,12,14.38
5214,13,15.18
5214,14,13.36
5215,1,13.57
5215,4,14.25
5215,6,14.91
5215,9,14.9
5215,11,15.15
5215,12,14.22
5215,13,15.18
5215,14,13.54
5216,1,14.87
5216,4,14.32
5216,6,16.54
5216,9,12.84
5216,11,14.98
5216,12,14.02
5216,13,14.2
5216,14,15.97
5217,1,13.52
5217,4,15.17
5217,6,15.8
5217,9,14.38
5217,11,14.99
5217,12,15.7
5217,13,14.67
5217,14,14.32
5218,1,13.65
5218,4,12.42
5218,6,13.23
5218,9,14.4
5218,11,15.56
5218,12,15.07
5218,13,15.72
5218,14,15.22
5219,1,14.49
5219,4,12.51
5219,6,15.12
5219,9,13.59
5219,11,14.35
5219,12,14.5
5219,13,14.84
5219,14,13.83
5220,1,14.3
5220,4,13.62
5220,6,12.79
5220,9,15.47
5220,11,12.25
5220,12,12.52
5220,13,13.3
5220,14,15.12
5221,1,15.67
5221,4,14.76
5221,6,15.22
5221,9,23.04
5221,11,16.86
5221,12,21.14
5221,13,15.02
5221,14,15.61
5222,1,16.82
5222,4,16.53
5222,6,15.14
5222,9,23.07
5222,11,49.45
5222,12,22.52
5222,13,17.08
5222,14,15.96
5223,1,15.55
5223,4,15.62
5223,6,15.32
5223,9,23.46
5223,11,17.63
5223,12,21.99
5223,13,16.04
5223,14,16.38
5224,1,15.39
5224,4,15.6
5224,6,17.32
5224,9,21.81
5224,11,17.04
5224,12,22.87
5224,13,17.49
5224,14,16.26
5225,1,16.4
5225,4,17.47
5225,6,17.53
5225,9,24.12
5225,11,17.75
5225,12,23.33
5225,13,16.82
5225,14,16.74
5226,1,16.02
5226,4,16.72
5226,6,15.48
5226,9,23.69
5226,11,16.89
5226,12,24.1
5226,13,15.99
5226,14,14.96
5227,1,17.72
5227,4,15.27
5227,6,18.05
5227,9,23.79
5227,11,80.89
5227,12,23.23
5227,13,16.63
5227,14,14.99
5228,1,15.21
5228,4,15.26
5228,6,16.06
5228,9,23.89
5228,11,18.02
5228,12,22.67
5228,13,15.42
5228,14,17.11
5229,1,15.12
5229,4,15.91
5229,6,13.95
5229,9,20.92
5229,11,17.54
5229,12,24.15
5229,13,16.31
5229,14,15.25
5230,1,18.1
5230,4,16.58
5230,6,16.31
5230,9,20.12
5230,11,16.84
5230,12,22.89
5230,13,15.98
5230,14,16.36
5231,1,16.6
5231,4,16.48
5231,6,16.15
5231,9,82.04
5231,11,15.89
5231,12,22.13
5231,13,58.11
5231,14,15.75
5232,1,16.18
5232,4,16.17
5232,6,15.63
5232,9,58.33
5232,11,14.91
5232,12,22.09
5232,13,15.56
5232,14,16.61
5233,1,16.78
5233,4,15.45
5233,6,13.75
5233,9,22.19
5233,11,16.98
5233,12,23.72
5233,13,15.97
5233,14,14.36
5234,1,16.5
5234,4,43.0
5234,6,18.1
5234,9,22.67
5234,11,17.66
5234,12,22.56
5234,13,15.88
5234,14,15.68
5235,1,17.03
5235,4,15.84
5235,6,17.68
5235,9,26.03
5235,11,16.79
5235,12,24.11
5235,13,18.35
5235,14,14.47
5236,1,17.05
5236,4,13.92
5236,6,16.51
5236,9,23.67
5236,11,16.87
5236,12,23.44
5236,13,16.83
5236,14,14.61
5237,1,15.19
5237,4,16.31
5237,6,16.31
5237,9,22.61
5237,11,19.38
5237,12,21.94
5237,13,16.01
5237,14,15.7
5238,1,16.35
5238,4,15.68
5238,6,14.03
5238,9,23.0
5238,11,16.49
5238,12,23.42
5238,13,16.77
5238,14,14.89
5239,1,16.58
5239,4,14.15
5239,6,15.31
5239,9,22.32
5239,11,17.95
5239,12,22.44
5239,13,16.75
5239,14,14.95
5240,1,15.06
5240,4,16.18
5240,6,14.46
5240,9,24.6
5240,11,17.2
5240,12,24.66
5240,13,14.69
5240,14,15.96
5241,1,16.83
5241,4,15.58
5241,6,16.7
5241,9,22.73
5241,11,45.22
5241,12,25.25
5241,13,17.1
5241,14,16.0
5242,1,13.69
5242,4,62.54
5242,6,15.66
5242,9,23.89
5242,11,17.04
5242,12,23.45
5242,13,17.02
5242,14,14.51
5243,1,16.47
5243,4,17.1
5243,6,15.71
5243,9,21.67
5243,11,16.44
5243,12,22.61
5243,13,14.42
5243,14,16.07
5244,1,15.17
5244,4,15.97
5244,6,16.16
5244,9,22.17
5244,11,17.22
5244,12,21.71
5244,13,15.66
5244,14,15.95
5245,1,15.11
5245,4,17.31
5245,6,18.68
5245,9,21.73
5245,11,16.59
5245,12,22.36
5245,13,14.88
5245,14,14.98
5246,1,18.57
5246,4,16.68
5246,6,72.9
5246,9,21.88
5246,11,17.45
5246,12,22.84
5246,13,17.26
5246,14,17.57
5247,1,16.11
5247,4,17.1
5247,6,17.57
5247,9,22.51
5247,11,15.55
5247,12,21.36
5247,13,15.55
5247,14,14.94
5248,1,16.38
5248,4,14.96
5248,6,16.26
5248,9,21.93
5248,11,17.7
5248,12,21.83
5248,13,16.27
5248,14,14.6
5249,1,15.94
5249,4,13.53
5249,6,15.2
5249,9,24.15
5249,11,17.63
5249,12,22.28
5249,13,14.81
5249,14,15.54
5250,1,14.26
5250,4,14.99
5250,6,16.45
5250,9,24.06
5250,11,15.11
5250,12,23.5
5250,13,15.35
5250,14,16.92
5251,1,35.67
5251,4,14.65
5251,6,16.61
5251,9,21.56
5251,11,17.71
5251,12,24.08
5251,13,17.32
5251,14,17.19
5252,1,16.14
5252,4,14.03
5252,6,15.21
5252,9,21.02
5252,11,17.25
5252,12,22.77
5252,13,16.89
5252,14,16.61
5253,1,17.88
5253,4,15.14
5253,6,16.54
5253,9,22.85
5253,11,15.96
5253,12,22.12
5253,13,17.57
5253,14,14.32
5254,1,15.86
5254,4,15.92
5254,6,16.28
5254,9,22.53
5254,11,18.42
5254,12,24.08
5254,13,15.96
5254,14,14.21
5255,1,16.27
5255,4,15.56
5255,6,16.55
5255,9,22.47
5255,11,17.97
5255,12,23.21
5255,13,15.89
5255,14,14.95
5256,1,15.42
5256,4,15.62
5256,6,15.61
5256,9,23.51
5256,11,15.71
5256,12,24.23
5256,13,17.87
5256,14,16.39
5257,1,16.38
5257,4,14.8
5257,6,16.66
5257,9,22.89
5257,11,19.11
5257,12,23.83
5257,13,15.58
5257,14,14.99
5258,1,16.84
5258,4,14.97
5258,6,16.88
5258,9,22.84
5258,11,16.47
5258,12,22.16
5258,13,15.87
5258,14,15.09
5259,1,18.04
5259,4,15.17
5259,6,17.68
5259,9,23.39
5259,11,16.27
5259,12,22.67
5259,13,16.36
5259,14,15.03
5260,1,15.19
5260,4,16.48
5260,6,16.09
5260,9,23.91
5260,11,16.44
5260,12,22.17
5260,13,18.16
5260,14,15.83
5261,1,15.77
5261,4,14.6
5261,6,17.04
