time,water,power,transport,medical,building,shake,location
5235,9,4,5,2,4,2,11
5235,8,5,4,3,5,1,11
5235,8,5,5,3,4,2,11
5235,10,5,5,3,5,2,11
5235,9,4,4,4,5,3,11
5235,9,4,5,3,4,1,11
5235,8,5,5,2,4,2,11
5235,9,5,5,3,5,1,11
5235,8,5,5,3,5,2,11
5235,8,5,5,3,5,1,11
5235,7,5,4,3,4,2,11
5235,8,5,5,2,5,2,11
5235,7,6,5,2,6,3,11
5235,7,7,5,2,5,3,11
5235,8,5,4,3,4,1,11
5235,7,5,5,3,4,1,11
5235,7,6,5,2,6,1,11
5235,8,4,6,2,4,3,11
5235,9,5,4,3,7,2,11
5235,7,5,5,3,7,2,11
5235,8,5,5,4,5,1,11
5235,7,4,4,3,5,2,11
5235,9,4,5,3,5,1,11
5235,8,6,5,5,4,2,11
5235,9,4,4,2,5,2,11
5235,8,5,6,3,6,2,11
5235,8,6,5,3,4,1,11
5235,8,5,6,2,4,2,11
5235,9,6,5,3,5,0,11
5235,8,5,6,2,5,2,11
5235,8,4,5,2,4,3,11
5235,8,5,5,4,4,2,11
5235,8,5,6,3,5,1,11
5235,9,5,4,3,4,1,11
5235,8,5,6,3,5,2,11
5235,3,5,4,0,3,4,12
5235,2,6,5,0,3,5,12
5235,2,4,4,0,3,4,12
5235,2,5,3,0,2,3,12
5235,2,4,4,0,5,4,12
5235,3,5,5,0,3,4,12
5235,4,5,4,0,4,3,12
5235,2,6,4,0,3,3,12
5235,3,5,6,0,3,5,12
5235,2,5,4,0,3,3,12
5235,3,5,4,0,2,4,12
5235,3,6,4,0,3,3,12
5235,2,5,3,0,3,5,12
5235,3,5,4,0,3,3,12
5235,2,7,4,0,3,3,12
5235,2,6,4,0,2,4,12
5235,3,4,3,0,4,4,12
5235,3,5,4,0,3,4,12
5235,2,5,4,0,3,4,12
5235,4,6,4,0,2,5,12
5235,2,5,4,0,3,4,12
5235,3,5,3,0,2,5,12
5235,3,5,3,0,2,2,12
5235,4,4,4,0,2,5,12
5235,3,5,4,0,4,3,12
5235,3,6,3,0,3,3,12
5235,4,6,5,0,3,6,12
5235,3,6,5,0,4,5,12
5235,2,5,4,0,4,3,12
5235,3,0,2,0,2,2,13
5235,3,0,1,0,2,4,13
5235,2,1,2,0,3,4,13
5235,2,0,2,0,2,3,13
5235,8,5,3,0,5,2,14
5235,7,5,5,0,4,4,14
5235,7,5,4,0,3,2,14
5235,6,5,5,0,5,3,14
5235,6,5,6,0,3,3,14
5235,8,5,5,0,5,3,14
5235,7,4,4,0,6,3,14
5235,9,6,4,0,5,2,14
5235,7,5,5,0,5,2,14
5235,7,6,6,0,4,2,14
5235,7,5,5,0,3,3,14
5235,7,4,5,0,4,2,14
5235,6,6,4,0,4,4,14
5235,8,5,4,0,4,4,14
5235,6,5,5,0,4,4,14
5235,7,5,5,0,3,3,14
5235,6,4,6,0,4,4,14
5235,8,6,4,0,3,2,14
5235,8,6,5,0,2,4,14
5235,8,4,5,0,4,4,14
5235,8,5,5,0,5,2,14
5235,7,5,5,0,5,3,14
5235,7,5,5,0,4,3,14
5235,8,5,5,0,4,3,14
5235,7,6,5,0,4,3,14
5235,7,5,5,0,5,5,14
5235,6,6,6,0,3,3,14
5235,6,5,5,0,5,3,14
5235,6,5,6,0,5,3,14
5235,6,6,4,0,4,5,14
5235,8,5,6,0,5,2,14
5235,7,4,5,0,4,4,14
5235,6,5,5,0,5,3,14
5235,7,5,5,0,5,4,14
5235,8,4,5,0,5,3,14
5235,8,5,6,0,5,4,14
5235,7,6,4,0,5,3,14
5235,7,4,5,0,3,4,14
5235,6,5,4,0,4,3,14
5235,7,6,6,0,3,2,14
5235,7,5,6,0,3,2,14
5235,7,5,5,0,4,4,14
5235,8,4,5,0,3,3,14
5235,7,4,6,10,5,3,14
5235,7,6,4,0,4,2,14
5235,8,4,4,0,5,2,14
5235,7,4,6,0,4,2,14
5235,7,6,5,0,4,2,14
5235,7,6,5,0,4,3,14
5235,7,5,5,0,4,3,14
5235,7,5,5,0,4,4,14
5235,6,5,5,0,5,2,14
5235,8,4,5,0,4,2,14
5235,7,5,5,0,4,3,14
5235,6,5,5,0,4,3,14
5235,8,5,4,0,3,4,14
5235,8,5,6,0,2,5,14
5235,9,5,5,0,4,2,14
5235,6,5,4,0,5,3,14
5235,7,7,6,0,4,3,14
5235,6,4,5,0,4,2,14
5235,5,4,5,0,5,3,14
5235,7,5,6,0,3,4,14
5235,5,5,6,0,4,4,14
5235,7,5,6,0,4,4,14
5235,8,6,4,0,3,3,14
5235,6,5,5,0,3,4,14
5235,6,4,5,0,4,3,14
5235,8,5,6,0,5,3,14
5235,9,5,5,0,3,3,14
5235,6,6,6,0,4,2,14
5235,7,5,5,0,4,3,14
5235,8,5,5,0,2,5,14
5235,7,5,6,0,3,4,14
5235,3,0,2,0,3,3,15
5235,5,1,2,0,3,2,15
5235,3,1,2,0,3,2,15
5235,4,1,3,0,3,1,15
5235,3,2,2,0,2,3,15
5235,3,1,2,0,3,2,15
5235,3,1,3,0,3,1,15
5235,3,0,3,0,2,2,15
5235,3,1,2,0,3,2,15
5235,2,2,3,0,4,2,15
5235,4,0,2,0,4,2,15
5235,4,1,2,0,3,2,15
5235,3,0,2,0,3,2,15
5235,3,1,3,0,3,2,15
5235,3,1,2,0,3,3,15
5235,4,1,4,6,3,2,15
5235,4,1,4,0,3,2,15
5235,3,2,2,0,4,1,15
5235,3,0,2,0,4,1,15
5235,3,1,3,0,3,3,15
5235,3,1,2,0,3,2,15
5235,3,2,3,0,3,1,15
5235,2,3,4,0,2,2,15
5235,2,2,4,0,3,2,15
5235,3,0,2,0,4,2,15
5235,3,0,3,0,3,1,15
5235,2,1,4,0,3,2,15
5235,4,0,3,0,3,1,15
5235,4,1,3,0,4,2,15
5235,3,2,3,0,4,2,15
5235,2,1,3,0,2,3,15
5235,3,1,3,0,3,2,15
5235,3,1,3,0,3,1,15
5235,3,1,3,0,3,2,15
5235,3,1,3,0,4,2,15
5235,3,2,4,0,3,1,15
5235,2,2,5,0,4,0,15
5235,2,1,4,0,4,3,15
5235,3,1,2,0,3,3,15
5235,4,1,3,0,3,2,15
5235,5,1,3,1,1,0,16
5235,5,2,2,1,1,2,16
5235,4,1,2,1,1,0,16
5235,4,1,2,1,0,1,16
5235,4,0,1,2,1,2,16
5235,5,2,2,1,2,0,16
5235,4,1,2,0,1,1,16
5235,4,1,2,2,1,0,16
5235,3,1,2,1,0,1,16
5235,3,1,2,1,1,0,16
5235,4,2,3,1,2,2,16
5235,2,1,2,1,1,0,16
5235,5,1,3,2,2,0,16
5235,3,1,2,1,3,0,16
5235,4,2,3,1,1,2,16
5235,4,0,2,1,1,1,16
5235,4,3,7,0,4,1,17
5235,3,2,6,0,2,1,17
5235,3,2,7,0,4,2,17
5235,3,2,6,0,3,2,17
5235,3,2,6,0,4,1,17
5235,3,3,6,0,3,1,17
5235,3,1,6,0,3,1,17
5235,4,2,6,0,2,0,17
5235,2,4,5,0,3,1,17
5235,4,2,6,0,2,0,17
5235,2,1,7,0,4,1,17
5235,2,3,5,0,4,1,17
5235,2,3,5,1,3,0,17
5235,5,2,4,0,4,3,18
5235,5,2,3,0,6,3,18
5235,4,2,4,0,6,3,18
5235,5,2,4,0,6,2,18
5235,4,2,4,0,6,2,18
5235,5,1,4,0,4,3,18
5235,3,3,4,0,6,4,18
5235,3,2,2,0,5,4,18
5235,4,2,4,0,4,2,18
5235,4,2,4,0,5,2,18
5235,3,3,4,0,4,4,18
5235,4,2,4,0,5,1,18
5235,5,2,4,0,5,4,18
5235,5,1,4,0,6,4,18
5235,4,2,3,0,4,2,18
5235,3,2,5,0,5,3,18
5235,3,2,4,0,5,2,18
5235,3,2,4,0,5,3,18
5235,3,0,4,0,5,4,18
5235,4,2,4,0,4,4,18
5235,5,3,4,0,5,3,18
5235,3,2,3,0,5,2,18
5235,4,2,4,0,3,2,18
5235,4,2,4,0,4,3,18
5235,4,1,3,0,5,3,18
5235,4,1,4,0,5,4,18
5235,4,2,5,0,5,3,18
5235,3,3,4,0,5,4,18
5235,5,2,4,0,5,3,18
5235,4,1,4,0,4,3,18
5235,5,2,3,0,6,4,18
5235,2,2,1,0,3,2,19
5235,1,0,2,0,1,2,19
5235,1,2,1,0,3,2,19
5235,1,1,2,0,2,3,19
5235,1,2,2,0,2,2,19
5235,3,3,1,0,2,2,19
5235,2,2,2,0,2,3,19
5235,2,2,3,0,2,3,19
5235,2,2,3,0,2,3,19
5235,2,2,2,0,2,2,19
5235,2,2,2,0,2,2,19
5235,2,2,3,0,4,1,19
5235,2,2,2,0,1,3,19
5235,1,2,2,0,2,2,19
5235,4,3,5,0,4,0,13
5235,5,4,5,0,5,0,13
5235,6,2,4,0,5,0,13
5235,5,3,4,0,5,0,13
5235,6,3,6,0,4,0,13
5235,6,4,5,0,5,0,13
5235,5,4,4,0,5,0,13
5235,6,3,4,0,5,0,13
5235,6,3,5,0,6,0,13
5235,5,3,4,0,4,0,13
5235,6,3,4,0,4,0,13
5235,7,5,5,4,5,0,16
5235,7,5,5,3,4,0,16
5235,7,4,6,4,4,0,16
5235,7,5,4,4,4,0,16
5235,7,3,6,4,3,0,16
5235,7,5,5,4,3,0,16
5235,5,4,5,2,5,0,16
5235,6,4,6,4,4,0,16
5235,7,5,4,3,4,0,16
5235,7,5,5,5,4,0,16
5235,7,5,5,3,3,0,16
5235,7,4,5,5,4,0,16
5235,7,3,7,5,3,0,16
5235,6,4,5,3,4,0,16
5235,7,4,5,5,4,0,16
5235,8,4,4,5,5,0,16
5235,7,5,4,3,4,0,16
5235,8,3,5,3,6,0,16
5235,7,3,3,5,5,0,16
5235,8,5,4,5,4,0,16
5235,8,3,5,4,3,0,16
5235,7,5,5,2,3,0,16
5235,8,4,6,4,4,0,16
5235,7,3,6,5,2,0,16
5235,7,3,5,3,5,0,16
5235,8,3,5,3,5,0,16
5235,7,5,5,3,3,0,16
5235,8,4,5,3,5,0,16
5235,7,4,4,3,5,0,16
5235,9,4,4,5,3,0,16
5240,2,0,4,7,3,0,6
5240,6,7,8,0,2,0,8
5240,0,0,10,6,6,0,9
5240,9,4,0,0,0,0,15
5240,2,3,3,3,2,0,1
5240,2,4,4,4,2,0,1
5240,1,3,3,3,2,0,1
5240,2,3,5,3,2,0,1
5240,4,5,4,0,2,0,2
5240,4,5,4,0,1,1,2
5240,4,6,5,0,2,2,2
5240,3,4,3,0,1,1,2
5240,3,6,3,0,1,1,2
5240,4,5,5,0,2,0,2
5240,3,6,5,0,2,0,2
5240,3,5,4,0,2,0,2
5240,3,5,3,0,1,2,2
5240,2,5,5,0,1,1,2
5240,3,6,4,0,0,2,2
5240,3,6,4,0,1,0,2
5240,3,4,5,0,1,1,2
5240,3,5,4,0,2,1,2
5240,1,5,4,0,1,1,2
5240,3,5,5,0,2,1,2
5240,4,5,3,0,2,0,2
5240,3,5,5,0,1,0,2
5240,3,5,4,0,1,2,2
5240,4,5,3,0,2,1,2
5240,3,5,5,0,1,1,2
5240,4,6,3,0,2,3,2
5240,1,5,5,0,2,2,2
5240,3,5,3,0,2,3,2
5240,3,3,5,0,0,2,2
5240,2,4,5,0,1,0,2
5240,3,5,4,0,2,0,2
5240,3,4,4,0,2,1,2
5240,3,6,4,0,3,1,2
5240,3,4,4,0,1,2,2
5240,3,5,5,0,0,1,2
5240,2,5,2,0,1,1,2
5240,2,5,4,0,2,0,2
5240,2,6,3,0,0,0,2
5240,4,5,4,0,1,2,2
5240,4,5,4,0,1,1,2
5240,3,5,3,0,1,1,2
5240,4,5,4,0,0,1,2
5240,2,5,4,0,1,1,2
5240,4,5,3,0,1,1,2
5240,2,5,4,0,0,1,2
5240,2,4,5,0,1,1,2
5240,3,5,4,0,1,1,2
5240,4,5,4,0,1,1,2
5240,3,5,5,0,1,1,2
5240,3,4,4,0,2,1,2
5240,2,5,5,0,1,0,2
5240,4,4,4,0,2,1,2
5240,2,5,3,0,1,1,2
5240,3,6,3,0,2,0,2
5240,4,5,5,0,2,1,2
5240,2,5,3,0,1,0,2
5240,3,5,4,0,1,0,2
5240,3,4,4,0,1,1,2
5240,3,5,4,0,0,2,2
5240,7,4,5,0,5,5,4
5240,7,5,4,0,4,5,4
5240,7,6,5,0,5,5,4
5240,6,6,5,0,3,5,4
5240,7,6,4,0,6,5,4
5240,6,5,5,0,4,5,4
5240,7,5,6,0,5,4,4
5240,6,5,6,0,5,5,4
5240,7,5,4,0,5,4,4
5240,7,6,5,0,5,5,4
5240,8,3,5,0,4,5,4
5240,9,5,7,0,6,5,4
5240,7,5,6,0,6,4,4
5240,6,6,4,0,5,5,4
5240,8,5,4,0,5,6,4
5240,6,5,5,0,5,5,4
5240,7,5,5,0,5,6,4
5240,7,5,5,0,4,5,4
5240,7,6,5,0,4,6,4
5240,7,5,6,0,5,6,4
5240,7,5,5,0,6,6,4
5240,7,5,5,0,5,6,4
5240,7,6,5,0,5,5,4
5240,6,6,5,0,5,4,4
5240,8,5,5,0,5,5,4
5240,8,5,4,0,5,5,4
5240,8,4,4,0,4,5,4
5240,7,5,4,0,5,5,4
5240,7,5,4,0,5,6,4
5240,8,5,6,0,5,5,4
5240,7,5,6,0,4,5,4
5240,6,6,5,0,6,4,4
5240,9,3,4,0,5,6,4
5240,6,5,6,0,4,5,4
5240,7,5,5,0,6,3,4
5240,7,5,5,0,5,6,4
5240,6,6,4,0,4,4,4
5240,7,4,5,0,5,5,4
5240,6,2,4,1,3,1,5
5240,4,3,4,0,3,0,5
5240,6,2,3,0,4,1,5
5240,5,1,3,1,5,1,5
5240,4,3,5,0,1,0,5
5240,6,2,4,1,2,1,5
5240,6,2,5,1,2,0,5
5240,5,3,3,1,4,0,5
5240,5,2,3,0,4,0,5
5240,4,2,5,0,3,0,5
5240,5,2,4,1,2,1,5
5240,4,2,5,1,3,1,5
5240,4,2,5,0,2,1,5
5240,5,2,4,1,3,0,5
5240,5,2,3,1,2,0,5
5240,1,2,3,2,3,0,6
5240,1,0,2,1,4,2,6
5240,0,2,2,3,3,3,6
5240,0,1,3,2,3,1,6
5240,0,0,2,1,5,1,6
5240,0,3,2,1,2,0,6
5240,0,0,3,2,3,1,6
5240,0,2,2,2,3,1,6
5240,1,1,3,2,3,1,6
5240,0,1,1,2,2,1,6
5240,0,2,3,1,3,0,6
5240,0,1,2,1,2,1,6
5240,0,1,3,3,3,2,6
5240,1,0,1,2,1,1,6
5240,0,0,2,3,3,1,6
5240,0,1,2,2,3,1,6
5240,0,1,1,2,3,1,6
5240,0,1,3,3,4,1,6
5240,1,2,2,2,3,1,6
5240,0,2,2,1,4,1,6
5240,0,0,2,1,2,1,6
5240,1,1,3,1,3,0,6
5240,0,0,3,2,4,1,6
5240,0,1,2,1,3,1,6
5240,0,1,2,3,4,0,6
5240,0,2,2,3,3,0,6
5240,0,0,2,4,3,1,6
5240,0,1,2,3,3,2,6
5240,9,8,8,0,6,0,8
5240,9,6,9,0,7,0,8
5240,8,8,8,0,8,1,8
5240,7,9,8,0,7,0,8
5240,8,9,8,0,6,0,8
5240,8,7,8,0,7,0,8
5240,8,6,9,0,8,0,8
5240,9,9,9,0,8,0,8
5240,9,9,10,0,7,1,8
5240,10,7,9,0,7,0,8
5240,8,8,9,0,7,0,8
5240,8,3,6,3,7,0,9
5240,8,1,5,4,6,1,9
5240,9,3,5,5,6,0,9
5240,8,3,6,4,6,0,9
5240,9,4,6,3,5,1,9
5240,8,3,5,5,6,0,9
5240,9,2,5,4,5,0,9
5240,8,2,4,5,6,1,9
5240,9,2,5,4,5,1,9
5240,9,2,6,6,5,0,9
5240,8,2,5,4,5,1,9
5240,8,2,5,4,5,1,9
5240,9,2,5,3,6,0,9
5240,7,7,6,0,7,1,10
5240,7,7,7,0,6,2,10
5240,8,8,7,0,6,1,10
5240,7,8,6,0,9,0,10
5240,7,7,7,0,6,1,10
5240,8,7,6,0,5,2,10
5240,8,7,7,0,7,1,10
5240,7,7,6,0,5,2,10
5240,8,8,7,0,6,1,10
5240,7,6,8,0,5,1,10
5240,8,7,8,0,6,1,10
5240,6,7,7,0,5,1,10
5240,7,6,7,0,7,2,10
5240,8,7,7,5,7,1,10
5240,7,4,5,3,4,3,11
5240,9,5,5,3,5,3,11
5240,8,4,6,5,4,3,11
5240,8,5,4,2,5,3,11
5240,8,5,5,3,5,2,11
5240,8,5,6,3,5,3,11
5240,8,6,4,3,6,2,11
5240,8,5,4,4,5,1,11
5240,9,6,5,3,5,2,11
5240,8,6,7,2,5,2,11
5240,7,5,4,3,4,3,11
5240,8,5,5,3,4,1,11
5240,7,5,5,3,4,3,11
5240,8,5,6,3,5,0,11
5240,8,6,5,3,4,1,11
5240,8,5,5,4,5,1,11
5240,8,5,4,4,5,2,11
5240,8,6,6,2,6,3,11
5240,8,4,4,2,5,2,11
5240,7,5,4,2,5,2,11
5240,8,5,7,3,5,2,11
5240,8,6,6,3,5,0,11
5240,8,5,5,3,6,2,11
5240,8,5,6,3,4,1,11
5240,7,6,5,3,5,1,11
5240,8,6,5,3,4,2,11
5240,7,7,5,3,5,1,11
5240,9,5,6,2,6,1,11
5240,8,5,3,4,5,2,11
5240,4,4,4,0,3,5,12
5240,4,5,5,0,4,3,12
5240,3,4,5,0,4,3,12
5240,3,4,4,0,2,4,12
5240,4,4,5,9,4,5,12
5240,3,5,4,0,3,4,12
5240,4,5,5,0,3,4,12
5240,5,5,6,0,3,3,12
5240,3,5,3,0,4,3,12
5240,3,4,3,0,4,5,12
5240,2,5,4,0,3,4,12
5240,4,4,5,0,4,3,12
5240,2,6,4,0,3,4,12
5240,3,5,4,0,2,5,12
5240,2,4,5,0,3,3,12
5240,3,5,3,0,3,5,12
5240,2,4,3,0,3,3,12
5240,5,5,3,0,3,5,12
5240,4,7,4,0,2,3,12
5240,4,4,5,0,3,4,12
5240,3,6,5,0,4,4,12
5240,4,6,4,0,4,4,12
5240,3,5,3,0,3,4,12
5240,3,4,2,0,5,3,12
5240,3,4,4,0,2,4,12
5240,2,1,3,0,1,3,13
5240,7,4,5,0,5,4,14
5240,7,5,5,0,4,4,14
5240,8,5,6,0,4,2,14
5240,7,5,6,0,4,2,14
5240,7,6,5,0,4,2,14
5240,7,5,5,0,4,3,14
5240,7,5,5,0,3,3,14
5240,7,5,6,0,5,3,14
5240,6,5,5,0,3,3,14
5240,7,6,5,0,5,3,14
5240,7,5,5,0,4,4,14
5240,7,5,5,0,4,2,14
5240,7,4,5,0,3,3,14
5240,7,5,5,0,5,4,14
5240,7,5,5,0,4,4,14
5240,6,5,6,0,6,2,14
5240,8,5,4,0,4,4,14
5240,7,5,5,0,5,2,14
5240,7,4,5,0,4,3,14
5240,8,5,5,1,4,3,14
5240,6,7,4,0,4,3,14
5240,6,4,6,0,3,2,14
5240,7,5,6,0,4,3,14
5240,6,5,5,0,4,2,14
5240,7,4,6,0,2,4,14
5240,8,4,5,0,5,3,14
5240,7,4,5,0,5,3,14
5240,8,5,5,0,5,2,14
5240,8,5,5,0,4,2,14
5240,8,4,5,0,3,4,14
5240,7,6,4,0,4,5,14
5240,7,5,4,0,4,3,14
5240,6,5,6,0,4,3,14
5240,7,5,4,0,5,3,14
5240,6,5,6,0,4,3,14
5240,7,5,6,0,4,3,14
5240,7,5,5,0,3,4,14
5240,8,5,4,5,5,3,14
5240,6,4,5,0,4,4,14
5240,8,6,6,0,4,4,14
5240,7,4,5,0,5,2,14
5240,5,5,6,0,4,3,14
5240,7,7,4,0,5,4,14
5240,7,6,5,0,4,2,14
5240,6,5,5,0,3,4,14
5240,8,6,4,0,5,3,14
5240,6,4,6,0,3,4,14
5240,6,6,5,0,5,4,14
5240,8,5,6,0,4,2,14
5240,7,6,3,0,5,2,14
5240,8,4,6,0,3,2,14
5240,7,6,6,0,5,4,14
5240,7,4,4,0,4,3,14
5240,6,4,5,0,5,3,14
5240,7,5,5,0,5,4,14
5240,6,6,6,0,4,5,14
5240,8,5,6,0,3,2,14
5240,6,5,5,0,4,3,14
5240,7,4,5,6,4,2,14
5240,8,6,6,0,3,3,14
5240,7,5,6,0,4,4,14
5240,6,6,6,0,4,1,14
5240,7,5,6,0,5,3,14
5240,7,6,5,0,4,4,14
5240,8,4,6,0,5,4,14
5240,8,3,4,0,4,3,14
5240,7,6,5,0,4,3,14
5240,6,5,6,0,4,3,14
5240,7,5,6,0,6,3,14
5240,7,4,5,0,3,3,14
5240,6,5,4,0,3,3,14
5240,8,5,4,0,4,3,14
5240,6,5,4,0,4,3,14
5240,7,6,4,0,5,3,14
5240,6,7,5,0,4,3,14
5240,6,4,6,0,3,4,14
5240,6,5,6,0,5,2,14
5240,7,5,6,0,5,4,14
5240,3,1,4,0,4,2,15
5240,4,2,4,0,2,3,15
5240,3,1,4,0,3,1,15
5240,3,2,4,0,3,2,15
5240,3,1,4,0,3,2,15
5240,3,2,3,0,2,1,15
5240,4,1,3,0,3,2,15
5240,3,1,3,0,3,3,15
5240,3,1,3,0,4,3,15
5240,4,1,3,0,3,3,15
5240,3,1,4,0,3,3,15
5240,3,1,3,0,1,2,15
5240,3,0,3,0,2,3,15
5240,3,1,2,0,3,2,15
5240,3,1,2,0,4,3,15
5240,2,0,2,0,3,2,15
5240,2,1,3,0,3,2,15
5240,3,1,3,0,3,3,15
5240,3,2,4,0,3,3,15
5240,3,1,3,0,4,2,15
5240,3,2,3,0,3,2,15
5240,3,2,4,0,3,2,15
5240,3,1,1,0,3,1,15
5240,3,1,3,0,4,2,15
5240,3,1,3,0,4,2,15
5240,4,2,2,0,3,2,15
5240,3,1,5,0,2,1,15
5240,3,2,4,0,1,2,15
5240,2,1,5,0,4,2,15
5240,3,0,3,0,4,2,15
5240,2,0,3,0,3,1,15
5240,2,0,4,0,4,1,15
5240,3,0,2,0,3,2,15
5240,4,0,2,0,3,2,15
5240,2,1,2,0,2,2,15
5240,3,0,4,0,2,2,15
5240,3,1,4,0,4,1,15
5240,3,2,3,0,3,2,15
5240,2,1,3,0,3,2,15
5240,2,1,3,0,2,2,15
5240,3,0,4,0,2,2,15
5240,2,1,2,0,3,2,15
5240,3,1,2,0,3,1,15
5240,3,1,2,0,2,3,15
5240,3,0,3,0,3,3,15
5240,2,0,4,0,3,3,15
5240,4,1,3,0,4,2,15
5240,4,1,3,0,4,1,15
5240,3,1,4,0,3,1,15
5240,4,2,3,0,3,2,15
5240,4,0,4,0,3,0,15
5240,3,1,2,0,3,2,15
5240,2,1,2,0,3,3,15
5240,3,2,3,0,3,2,15
5240,3,2,2,0,3,2,15
5240,2,0,3,0,3,3,15
5240,2,1,3,0,4,1,15
5240,5,1,3,1,1,1,16
5240,4,2,1,2,0,0,16
5240,3,0,2,2,2,1,16
5240,4,1,3,2,1,1,16
5240,4,1,2,2,1,1,16
5240,5,0,2,0,1,1,16
5240,4,1,1,1,2,1,16
5240,4,2,2,0,2,0,16
5240,4,1,3,1,0,1,16
5240,4,1,2,1,2,1,16
5240,4,1,3,1,2,1,16
5240,3,1,2,1,1,2,16
5240,3,0,1,1,1,0,16
5240,3,1,2,0,1,2,16
5240,5,2,1,2,2,1,16
5240,4,0,3,1,1,1,16
5240,3,0,3,1,0,1,16
5240,5,1,2,1,1,1,16
5240,4,1,0,1,2,1,16
5240,4,0,0,2,1,1,16
5240,3,1,2,1,2,0,16
5240,2,2,1,2,2,0,16
5240,3,2,2,1,1,1,16
5240,4,1,3,1,1,0,16
5240,3,3,7,0,3,1,17
5240,3,3,6,0,4,2,17
5240,3,3,7,0,3,1,17
5240,2,2,7,0,3,1,17
5240,2,3,7,0,3,2,17
5240,2,2,6,0,2,0,17
5240,4,1,6,0,3,1,17
5240,3,2,6,0,3,1,17
5240,3,1,6,0,2,1,17
5240,4,2,6,0,4,2,17
5240,3,2,5,0,3,1,17
5240,2,3,6,0,4,2,17
5240,3,2,5,0,2,0,17
5240,4,1,5,0,5,2,18
5240,3,2,4,0,6,3,18
5240,4,2,3,0,5,3,18
5240,3,3,3,0,5,3,18
5240,3,2,5,0,5,3,18
5240,4,2,4,0,5,4,18
5240,4,2,4,0,6,4,18
5240,5,1,4,0,4,4,18
5240,5,1,5,0,5,2,18
5240,5,2,4,3,4,3,18
5240,3,3,5,0,5,3,18
5240,5,3,4,0,5,3,18
5240,3,2,3,0,5,4,18
5240,4,2,4,0,4,3,18
5240,4,2,3,0,6,3,18
5240,4,2,4,0,4,4,18
5240,5,1,4,0,5,3,18
5240,5,3,4,0,5,3,18
5240,3,2,4,0,4,4,18
5240,4,2,3,0,5,3,18
5240,4,3,4,0,4,2,18
5240,4,1,6,0,5,3,18
5240,3,1,4,0,4,3,18
5240,5,2,5,0,5,3,18
5240,5,1,4,0,5,3,18
5240,4,2,3,0,7,4,18
5240,4,0,4,0,5,4,18
5240,4,1,5,0,4,4,18
5240,2,2,2,0,3,2,19
5240,2,2,2,0,2,2,19
5240,2,2,2,0,2,2,19
5240,2,2,2,0,1,3,19
5240,3,1,2,0,2,2,19
5240,2,0,2,0,2,2,19
5240,2,2,2,0,2,3,19
5240,1,2,3,0,2,3,19
5240,3,2,2,0,2,1,19
5240,1,4,2,0,3,2,19
5240,2,0,3,0,2,2,19
5240,3,2,1,8,2,2,19
5240,1,1,1,0,3,2,19
5240,2,2,2,0,3,2,19
5240,2,2,2,0,3,1,19
5240,5,2,6,0,4,0,13
5240,5,3,5,0,6,0,13
5240,5,1,5,0,5,0,13
5240,6,3,5,0,4,0,13
5240,5,2,5,0,4,0,13
5240,5,3,4,0,5,0,13
5240,5,3,5,0,5,0,13
5240,5,2,5,0,6,0,13
5240,8,3,5,3,3,0,16
5240,8,5,5,4,4,0,16
5240,8,5,4,5,4,0,16
5240,6,3,5,5,5,0,16
5240,7,4,5,4,4,0,16
5240,6,3,5,4,3,0,16
5240,7,4,5,3,4,0,16
5240,7,4,5,3,4,0,16
5240,8,6,5,3,5,0,16
5240,8,5,6,4,5,0,16
5240,7,3,4,5,4,0,16
5240,7,4,3,4,5,0,16
5240,8,4,4,5,5,0,16
5240,7,4,5,5,5,0,16
5240,7,4,5,4,5,0,16
5240,8,4,5,4,5,0,16
5240,6,4,4,3,4,0,16
5240,8,5,4,3,5,0,16
5240,8,3,5,3,5,0,16
5240,7,4,5,3,4,0,16
5240,7,4,5,3,4,0,16
5245,8,7,1,0,8,0,2
5245,10,4,7,9,4,0,6
5245,3,2,0,0,3,0,8
5245,8,7,10,1,8,0,9
5245,9,10,8,5,10,0,9
5245,10,7,8,0,1,0,14
5245,1,1,4,3,2,0,1
5245,1,2,5,4,0,1,1
5245,2,1,4,2,2,1,1
5245,2,2,5,2,2,0,1
5245,1,2,4,4,1,0,1
5245,2,2,4,3,3,0,1
5245,1,1,5,4,3,0,1
5245,3,6,4,0,0,2,2
5245,4,7,5,0,0,1,2
5245,4,5,4,0,2,1,2
5245,3,6,4,0,1,2,2
5245,3,4,3,0,2,0,2
5245,3,5,4,0,1,1,2
5245,3,4,3,0,0,0,2
5245,3,3,4,0,1,1,2
5245,3,5,5,0,0,2,2
5245,3,4,4,0,1,0,2
5245,4,6,2,0,0,1,2
5245,2,5,3,0,0,1,2
5245,4,5,4,0,2,2,2
5245,3,5,5,0,1,1,2
5245,1,5,5,0,1,1,2
5245,4,5,4,0,1,1,2
5245,4,6,5,0,0,0,2
5245,3,5,5,0,1,2,2
5245,4,5,5,0,1,1,2
5245,3,4,4,0,0,0,2
5245,3,5,5,0,1,1,2
5245,3,5,4,0,1,0,2
5245,3,5,4,0,0,2,2
5245,3,4,4,0,1,2,2
5245,2,5,5,0,2,2,2
5245,2,5,3,0,0,1,2
5245,4,5,4,0,1,2,2
5245,4,7,4,0,2,2,2
5245,3,5,4,0,1,1,2
5245,4,6,3,0,1,0,2
5245,3,5,3,0,0,1,2
